Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Юго-Западной ж.д. (код дороги 32),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 32-001 ""ЗЕРНОВО - ХУТОР-МИХАЙЛОВСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зерново,до ст. Хутор-Михайловский,,,,,,,,,,,
 17.,328174 .,ОП Бригадный,  95  км ,   4  км ,  50  км ,,,,,,,,,,
 18.,328166 .,ОП Осота,  96  км ,   3  км ,  49  км ,,,,,,,,,,
 19.,328102 .,Терещенская,  99  км ,   0  км ,  46  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 32-013 ""НИЗКОВКА - КОРЮКОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Низковка,до ст. Бахмач-Гомельский,,,,,,,,,,,
  1.,326709 .,Низковка,   0  км ,  76  км ,,,,,,,,,,,
  2.,326732 .,ОП Старая Буда,   6  км ,  82  км ,,,,,,,,,,,
  3.,326802 .,Корюковка,  16  км ,  92  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 32-014 ""БАХМАЧ-ГОМЕЛЬСКИЙ - ЧЕСНОКОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бахмач-Гомельский,до ст. Чесноковка,,,,,,,,,,,
  1.,326107 .,Бахмач-Гомельский,   0  км ,  11  км ,,,,,,,,,,,
  2.,326200 .,Чесноковка,  11  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 32-015 ""БАХМАЧ-ПАССАЖИРСКИЙ - БАХМАЧ-ГОМЕЛЬСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бахмач-Пассажирский,до ст. Бахмач-Гомельский,,,,,,,,,,,
  1.,326003 .,Бахмач-Пассажирский,   0  км ,   3  км ,,,,,,,,,,,
  2.,326107 .,Бахмач-Гомельский,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 32-017 ""ВОЛФИНО - ВОРОЖБА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волфино,до ст. Ворожба,,,,,,,,,,,
  1.,327307 .,Волфино,   0  км ,  19  км ,,,,,,,,,,,
  2.,327311 .,ОП Ост. Пункт 312 км,   4  км ,  15  км ,,,,,,,,,,,
  3.,327326 .,ОП Ост. Пункт 308 км,   9  км ,  10  км ,,,,,,,,,,,
  4.,327330 .,Пост 304 км,  12  км ,   7  км ,,,,,,,,,,,
  5.,327345 .,ОП Ост. Пункт 302 км,  14  км ,   5  км ,,,,,,,,,,,
  6.,327356 .,ОП Ост. Пункт 299 км,  17  км ,   2  км ,,,,,,,,,,,
  7.,329302 .,Ворожба,  19  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 32-018 ""АЛТЫНОВКА - КОРОП"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алтыновка,до ст. Конотоп,,,,,,,,,,,
  1.,327701 .,Алтыновка,   0  км ,  28  км ,,,,,,,,,,,
  2.,327735 .,ОП Карильское,  10  км ,  38  км ,,,,,,,,,,,
  3.,327741 .,ОП Краснополье,  11  км ,  39  км ,,,,,,,,,,,
  4.,339605 .,Короп,  23  км ,  51  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 32-019 ""ДАРНИЦА - НЕЖИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дарница,до ст. Нежин,,,,,,,,,,,
  1.,320007 .,Дарница,   0  км , 112  км ,,,,,,,,,,,
  2.,320011 .,ОП Дарница-Депо,   3  км , 109  км ,,,,,,,,,,,
  3.,320026 .,ОП ДВРЗ,   4  км , 108  км ,,,,,,,,,,,
  4.,320058 .,Пост 837 км,   5  км , 107  км ,,,,,,,,,,,
  5.,320030 .,ОП Ялынка,   9  км , 103  км ,,,,,,,,,,,
  6.,320045 .,ОП Княжичи,  13  км ,  99  км ,,,,,,,,,,,
  7.,323306 .,Бровары,  16  км ,  96  км ,,,,,,,,,,,
  8.,323310 .,ОП Квитневый,  19  км ,  93  км ,,,,,,,,,,,
  9.,323325 .,ОП Парниковая,  25  км ,  87  км ,,,,,,,,,,,
 10.,323335 .,ОП Дымерка,  28  км ,  84  км ,,,,,,,,,,,
 11.,323344 .,ОП Жердово,  34  км ,  78  км ,,,,,,,,,,,
 12.,323401 .,Бобрик,  37  км ,  75  км ,,,,,,,,,,,
 13.,323414 .,ОП Семиполки,  40  км ,  72  км ,,,,,,,,,,,
 14.,323503 .,Заворичи,  46  км ,  66  км ,,,,,,,,,,,
 15.,323541 .,ОП Трубеж,  50  км ,  62  км ,,,,,,,,,,,
 16.,323518 .,ОП Ярославка,  53  км ,  59  км ,,,,,,,,,,,
 17.,323522 .,ОП Марковцы,  56  км ,  56  км ,,,,,,,,,,,
 18.,323537 .,ОП Макаровка,  61  км ,  51  км ,,,,,,,,,,,
 19.,323607 .,Бобровицы,  65  км ,  47  км ,,,,,,,,,,,
 20.,323611 .,ОП Попудренко,  75  км ,  37  км ,,,,,,,,,,,
 21.,323700 .,Кобыжчи,  79  км ,  33  км ,,,,,,,,,,,
 22.,323715 .,ОП Космическая,  84  км ,  28  км ,,,,,,,,,,,
 23.,323804 .,Носовка,  89  км ,  23  км ,,,,,,,,,,,
 24.,323819 .,ОП Опытная,  96  км ,  16  км ,,,,,,,,,,,
 25.,323823 .,ОП Володькова Девица, 102  км ,  10  км ,,,,,,,,,,,
 26.,323838 .,ОП Григоро-Ивановка, 107  км ,   5  км ,,,,,,,,,,,
 27.,324008 .,Нежин, 112  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 32-020 ""КИЕВ-ДЕМЕЕВСКИЙ - МИРОНОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Киев-Демеевский,до ст. Мироновка,,,,,,,,,,,
  1.,320100 .,Киев-Демеевский,   0  км , 102  км ,,,,,,,,,,,
  2.,320859 .,ОП Выдубичи-Трипольские,   1  км , 101  км ,,,,,,,,,,,
  3.,320810 .,ОП Проспект Науки,   4  км ,  98  км ,,,,,,,,,,,
  4.,320806 .,Петр Кривонос,   7  км ,  95  км ,,,,,,,,,,,
  5.,320844 .,ОП Лесники,  13  км ,  89  км ,,,,,,,,,,,
  6.,320825 .,Подгорцы,  17  км ,  85  км ,,,,,,,,,,,
  7.,320839 .,ОП Романков,  21  км ,  81  км ,,,,,,,,,,,
  8.,320863 .,ОП Марьяновская,  25  км ,  77  км ,,,,,,,,,,,
  9.,320905 .,Новые Безрадичи,  29  км ,  73  км ,,,,,,,,,,,
 10.,344726 .,ОП Таценки,  32  км ,  70  км ,,,,,,,,,,,
 11.,344711 .,ОП Стугна,  37  км ,  65  км ,,,,,,,,,,,
 12.,344707 .,Триполье-Днепровское,  39  км ,  63  км ,,,,,,,,,,,
 13.,344764 .,ОП Щербановка,  41  км ,  61  км ,,,,,,,,,,,
 14.,344694 .,ОП Ост. Пункт 45 км,  43  км ,  59  км ,,,,,,,,,,,
 15.,344751 .,ОП Гордынь,  49  км ,  53  км ,,,,,,,,,,,
 16.,344730 .,Озерный,  53  км ,  49  км ,,,,,,,,,,,
 17.,344779 .,ОП Зирка,  57  км ,  45  км ,,,,,,,,,,,
 18.,344783 .,ОП Лозы,  62  км ,  40  км ,,,,,,,,,,,
 19.,344745 .,Расава,  63  км ,  39  км ,,,,,,,,,,,
 20.,344603 .,Кагарлык,  75  км ,  27  км ,,,,,,,,,,,
 21.,344425 .,ОП Галино,  84  км ,  18  км ,,,,,,,,,,,
 22.,344410 .,ОП Пустовиты,  97  км ,   5  км ,,,,,,,,,,,
 23.,344406 .,Мироновка, 102  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 32-021 ""КИЕВ-ВОЛЫНСКИЙ - ДАРНИЦА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Киев-Волынский,до ст. Дарница,,,,,,,,,,,
  1.,320505 .,Киев-Волынский,   0  км ,  21  км ,,,,,,,,,,,
  2.,320312 .,ОП Караваевы Дачи,   4  км ,  17  км ,,,,,,,,,,,
  3.,320308 .,Киев-Пассажирский,   7  км ,  14  км ,,,,,,,,,,,
  4.,320204 .,Киев-Товарный,   9  км ,  12  км ,,,,,,,,,,,
  5.,320219 .,ОП Протасов Яр,   9  км ,  12  км ,,,,,,,,,,,
  6.,320100 .,Киев-Демеевский,  12  км ,   9  км ,,,,,,,,,,,
  7.,320098 .,ОП Выдубычи,  14  км ,   7  км ,,,,,,,,,,,
  8.,320079 .,ОП Левый Берег,  18  км ,   3  км ,,,,,,,,,,,
  9.,320007 .,Дарница,  21  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 32-022 ""ДАРНИЦА - КИЕВ-ВОЛЫНСКИЙ (через ст. Киев-Петровка)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дарница,до ст. Киев-Волынский,,,,,,,,,,,
  1.,320007 .,Дарница,   0  км ,  30  км ,,,,,,,,,,,
  2.,320064 .,ОП Киевская Русановка,   3  км ,  27  км ,,,,,,,,,,,
  3.,320702 .,Киев-Днепровский,   6  км ,  24  км ,,,,,,,,,,,
  4.,320666 .,ОП Троещина,   8  км ,  22  км ,,,,,,,,,,,
  5.,320670 .,Пост 17 км,  10  км ,  20  км ,,,,,,,,,,,
  6.,320651 .,ОП Оболонь,  12  км ,  18  км ,,,,,,,,,,,
  7.,320609 .,Почайна,  14  км ,  16  км ,,,,,,,,,,,
  8.,320613 .,ОП Зенит,  15  км ,  15  км ,,,,,,,,,,,
  9.,320628 .,ОП Вышгородская,  18  км ,  12  км ,,,,,,,,,,,
 10.,320632 .,ОП Сырец,  21  км ,   9  км ,,,,,,,,,,,
 11.,320647 .,ОП Рубежовский,  23  км ,   7  км ,,,,,,,,,,,
 12.,322445 .,Борщаговка,  26  км ,   4  км ,,,,,,,,,,,
 13.,320505 .,Киев-Волынский,  30  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 32-023 ""ФАСТОВ I - КИЕВ-ВОЛЫНСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Фастов I,до ст. Киев-Волынский,,,,,,,,,,,
  1.,343507 .,Фастов I,   0  км ,  57  км ,,,,,,,,,,,
  2.,343583 .,Пост 915 км,   4  км ,  53  км ,,,,,,,,,,,
  3.,343579 .,ОП Снетинка,   5  км ,  52  км ,,,,,,,,,,,
  4.,321156 .,Сорочий Брод,   8  км ,  49  км ,,,,,,,,,,,
  5.,321141 .,ОП Вишняки,  11  км ,  46  км ,,,,,,,,,,,
  6.,321137 .,ОП Пивни,  13  км ,  44  км ,,,,,,,,,,,
  7.,321122 .,ОП Белки,  16  км ,  41  км ,,,,,,,,,,,
  8.,321103 .,Мотовиловка,  17  км ,  40  км ,,,,,,,,,,,
  9.,321118 .,ОП Корчи,  19  км ,  38  км ,,,,,,,,,,,
 10.,321207 .,Васильков I,  27  км ,  30  км ,,,,,,,,,,,
 11.,321194 .,ОП Даниловка,  32  км ,  25  км ,,,,,,,,,,,
 12.,321211 .,ОП Глеваха,  34  км ,  23  км ,,,,,,,,,,,
 13.,321279 .,ОП Шляхова,  37  км ,  20  км ,,,,,,,,,,,
 14.,321226 .,ОП Малютинка,  38  км ,  19  км ,,,,,,,,,,,
 15.,321230 .,Боярка,  41  км ,  16  км ,,,,,,,,,,,
 16.,321245 .,ОП Тарасовка,  45  км ,  12  км ,,,,,,,,,,,
