Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Белорусской ж.д. (код дороги 13),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 13-001 ""ГРОДНО - МОСТЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  8.,163212 .,ОП Гаути,  37  км ,  43  км ,,,,,,,,,,,
  9.,163301 .,Сморгонь,  43  км ,  37  км ,,,,,,,,,,,
 10.,163320 .,ОП Молодежный,  46  км ,  34  км ,,,,,,,,,,,
 11.,163316 .,ОП Белосельский,  50  км ,  30  км ,,,,,,,,,,,
 12.,163405 .,Залесье,  56  км ,  24  км ,,,,,,,,,,,
 13.,163417 .,ОП Засковичи,  62  км ,  18  км ,,,,,,,,,,,
 14.,163547 .,Пруды,  66  км ,  14  км ,,,,,,,,,,,
 15.,163513 .,ОП Мороськи,  71  км ,   9  км ,,,,,,,,,,,
 16.,163528 .,ОП Асановский,  73  км ,   7  км ,,,,,,,,,,,
 17.,163532 .,ОП Насилово,  76  км ,   4  км ,,,,,,,,,,,
 18.,162900 .,Молодечно,  80  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 13-015 ""МОЛОДЕЧНО - КРУЛЕВЩИЗНА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Молодечно,до ст. Крулевщизна,,,,,,,,,,,
  1.,162900 .,Молодечно,   0  км , 107  км ,,,,,,,,,,,
  2.,162915 .,ОП Тышкевичи,   5  км , 102  км ,,,,,,,,,,,
  3.,162926 .,ОП Домановский,  13  км ,  94  км ,,,,,,,,,,,
  4.,162934 .,ОП Красный Бережок,  17  км ,  90  км ,,,,,,,,,,,
  5.,162949 .,ОП Зенит,  20  км ,  87  км ,,,,,,,,,,,
  6.,163602 .,Вилейка,  24  км ,  83  км ,,,,,,,,,,,
  7.,163617 .,Куренец (пп),  32  км ,  75  км ,,,,,,,,,,,
  8.,163621 .,ОП Страж,  41  км ,  66  км ,,,,,,,,,,,
  9.,163636 .,ОП Нивки,  45  км ,  62  км ,,,,,,,,,,,
 10.,163706 .,Княгинин,  51  км ,  56  км ,,,,,,,,,,,
 11.,163710 .,ОП Кривичи,  61  км ,  46  км ,,,,,,,,,,,
 12.,163833 .,Будслав,  70  км ,  37  км ,,,,,,,,,,,
 13.,163829 .,ОП Илово,  75  км ,  32  км ,,,,,,,,,,,
 14.,163814 .,ОП Вереньки,  78  км ,  29  км ,,,,,,,,,,,
 15.,163890 .,Парафьянов-стык,  85  км ,  22  км ,,,,,,,,,,,
 16.,163903 .,Парафьянов,  86  км ,  21  км ,,,,,,,,,,,
 17.,163918 .,ОП Порплище,  96  км ,  11  км ,,,,,,,,,,,
 18.,163922 .,ОП Володьки, 100  км ,   7  км ,,,,,,,,,,,
 19.,164003 .,Крулевщизна, 107  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 13-016 ""КРУЛЕВЩИЗНА - ЛЫНТУПЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Крулевщизна,до ст. Лынтупы,,,,,,,,,,,
  1.,164003 .,Крулевщизна,   0  км , 115  км ,,,,,,,,,,,
  2.,164906 .,Глубокое,  17  км ,  98  км ,,,,,,,,,,,
  3.,164465 .,ОП Шарабаи,  23  км ,  92  км ,,,,,,,,,,,
  4.,164450 .,ОП Константинов Двор,  28  км ,  87  км ,,,,,,,,,,,
  5.,164431 .,ОП Веретеи,  33  км ,  82  км ,,,,,,,,,,,
