Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Казахстанской ж.д. (код дороги 68),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 68-001 ""СЕМИГЛАВЫЙ МАР (ЭКСП.) - ИЛЕЦК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Семиглавый Мар (эксп.),до ст. Илецк I,,,,,,,,,,,
"  3) участок 68-004 ""КАНДЫАГАШ - ТУРКЕСТАН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кандыагаш,до ст. Туркестан,,,,,,,,,,,
  1.,660007 .,Кандыагаш,   0  км ,1224  км ,,,,,,,,,,,
  2.,669321 .,Потуй (рзд),  10  км ,1214  км ,,,,,,,,,,,
  3.,669302 .,Журын,  29  км ,1195  км ,,,,,,,,,,,
  4.,669355 .,Изимбет,  54  км ,1170  км ,,,,,,,,,,,
  5.,669374 .,Талдысай (рзд),  65  км ,1159  км ,,,,,,,,,,,
  6.,669393 .,Кудык,  80  км ,1144  км ,,,,,,,,,,,
  7.,669406 .,Жем,  98  км ,1126  км ,,,,,,,,,,,
  8.,669410 .,ОП Красномадьярский, 107  км ,1117  км ,,,,,,,,,,,
  9.,669425 .,Кыргыз, 116  км ,1108  км ,,,,,,,,,,,
 10.,669430 .,Тас (путевой пост), 125  км ,1099  км ,,,,,,,,,,,
 11.,669507 .,Мугалжар, 135  км ,1089  км ,,,,,,,,,,,
 12.,671001 .,Алабас , 151  км ,1073  км ,,,,,,,,,,,
 13.,669603 .,Бершугир, 159  км ,1065  км ,,,,,,,,,,,
 14.,669618 .,Разъезд № 60, 169  км ,1055  км ,,,,,,,,,,,
 15.,669088 .,ОП Ост. пункт 2057 км, 177  км ,1047  км ,,,,,,,,,,,
 16.,669707 .,Котыртас, 185  км ,1039  км ,,,,,,,,,,,
 17.,669092 .,ОП Ост. пункт 2073 км, 193  км ,1031  км ,,,,,,,,,,,
 18.,669726 .,Кауылжыр, 205  км ,1019  км ,,,,,,,,,,,
 19.,669730 .,Кайыр (рзд), 214  км ,1010  км ,,,,,,,,,,,
 20.,669745 .,ОП Ост. пункт № 64, 221  км ,1003  км ,,,,,,,,,,,
 21.,669800 .,Кайдауыл, 231  км , 993  км ,,,,,,,,,,,
 22.,669815 .,ОП Ост. пункт № 65, 238  км , 986  км ,,,,,,,,,,,
 23.,669826 .,ОП Кок-Бек, 247  км , 977  км ,,,,,,,,,,,
 24.,669834 .,Улпан, 254  км , 970  км ,,,,,,,,,,,
 25.,669143 .,ОП Ост. пункт 2136 км, 256  км , 968  км ,,,,,,,,,,,
 26.,669849 .,ОП Буйректобе, 263  км , 961  км ,,,,,,,,,,,
 27.,669904 .,Шалкар, 273  км , 951  км ,,,,,,,,,,,
 28.,669158 .,ОП Ост. пункт 2160 км, 280  км , 944  км ,,,,,,,,,,,
 29.,669919 .,Ушкорай (рзд), 282  км , 942  км ,,,,,,,,,,,
 30.,669923 .,ОП Копотай, 291  км , 933  км ,,,,,,,,,,,
 31.,669162 .,ОП Ост. пункт 2176 км, 296  км , 928  км ,,,,,,,,,,,
 32.,669938 .,Копмола, 302  км , 922  км ,,,,,,,,,,,
 33.,669942 .,Кендала (рзд), 311  км , 913  км ,,,,,,,,,,,
 34.,669957 .,ОП Кособа, 321  км , 903  км ,,,,,,,,,,,
 35.,669177 .,ОП Ост. пункт 2207 км, 327  км , 897  км ,,,,,,,,,,,
 36.,669961 .,Жылан, 330  км , 894  км ,,,,,,,,,,,
 37.,669976 .,Тосбулак (рзд), 341  км , 883  км ,,,,,,,,,,,
 38.,669980 .,ОП Шенды, 349  км , 875  км ,,,,,,,,,,,
 39.,670009 .,Тогыз, 358  км , 866  км ,,,,,,,,,,,
 40.,670013 .,Шиликты (рзд), 367  км , 857  км ,,,,,,,,,,,
 41.,670028 .,ОП Чагар, 373  км , 851  км ,,,,,,,,,,,
 42.,669213 .,ОП Ост. пункт 2262 км, 382  км , 842  км ,,,,,,,,,,,
 43.,670047 .,Карашокат, 387  км , 837  км ,,,,,,,,,,,
 44.,669228 .,ОП Ост. пункт 2270 км, 390  км , 834  км ,,,,,,,,,,,
 45.,670051 .,Акеспе (рзд), 397  км , 827  км ,,,,,,,,,,,
 46.,670066 .,ОП Заря Востока, 404  км , 820  км ,,,,,,,,,,,
 47.,670070 .,Шокысу, 412  км , 812  км ,,,,,,,,,,,
 48.,670085 .,ОП Сарыулек, 419  км , 805  км ,,,,,,,,,,,
 49.,669251 .,ОП Ост. пункт 2304 км, 424  км , 800  км ,,,,,,,,,,,
 50.,670090 .,Курлык (рзд), 428  км , 796  км ,,,,,,,,,,,
 51.,670102 .,Сексеул, 438  км , 786  км ,,,,,,,,,,,
