Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Красноярской ж.д. (код дороги 88),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 88-001 ""МАРИИНСК - АЧИНСК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мариинск,до ст. Ачинск I,,,,,,,,,,,
 62.,892423 .,ОП Шушун, 235  км ,  82  км ,,,,,,,,,,,
 63.,892391 .,ОП Луговая, 236  км ,  81  км ,,,,,,,,,,,
 64.,892438 .,ОП Камас, 239  км ,  78  км ,,,,,,,,,,,
 65.,892442 .,Сорокино, 242  км ,  75  км ,,,,,,,,,,,
 66.,892457 .,ОП Самарка, 245  км ,  72  км ,,,,,,,,,,,
 67.,892461 .,ОП Правая, 248  км ,  69  км ,,,,,,,,,,,
 68.,892476 .,Таежный, 252  км ,  65  км ,,,,,,,,,,,
 69.,892565 .,ОП Заречье, 256  км ,  61  км ,,,,,,,,,,,
 70.,892550 .,ОП Пономарево, 258  км ,  59  км ,,,,,,,,,,,
 71.,892480 .,ОП Грязный, 262  км ,  55  км ,,,,,,,,,,,
 72.,892508 .,Камарчага, 268  км ,  49  км ,,,,,,,,,,,
 73.,892527 .,ОП Есауловка, 272  км ,  45  км ,,,,,,,,,,,
 74.,892512 .,ОП Пинчино, 278  км ,  39  км ,,,,,,,,,,,
 75.,892531 .,ОП Мраморная, 282  км ,  35  км ,,,,,,,,,,,
 76.,892688 .,ОП Кузнецовский, 285  км ,  32  км ,,,,,,,,,,,
 77.,892546 .,ОП Тингинский, 288  км ,  29  км ,,,,,,,,,,,
 78.,890659 .,Балай, 293  км ,  24  км ,,,,,,,,,,,
 79.,892616 .,ОП Карабарик, 301  км ,  16  км ,,,,,,,,,,,
 80.,892620 .,ОП Косогор, 303  км ,  14  км ,,,,,,,,,,,
 81.,892642 .,ОП Марьевка, 305  км ,  12  км ,,,,,,,,,,,
 82.,892654 .,ОП Озерный, 310  км ,   7  км ,,,,,,,,,,,
 83.,892635 .,ОП Наливная, 314  км ,   3  км ,,,,,,,,,,,
 84.,892669 .,ОП Путейская, 316  км ,   1  км ,,,,,,,,,,,
 85.,892705 .,Уяр, 317  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  3) участок 88-003 ""УЯР - ЮРТЫ (Восточно-Сибирской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Уяр,до ст. Юрты,,,,,,,,,,,
  1.,892705 .,Уяр,   0  км , 261  км ,,,,,,,,,,,
  2.,893040 .,ОП Преображенская,   2  км , 259  км ,,,,,,,,,,,
  3.,892724 .,Пут. пост 4234 км,   6  км , 255  км ,,,,,,,,,,,
  4.,893002 .,Громадская,  13  км , 248  км ,,,,,,,,,,,
  5.,893017 .,ОП Сибиряк,  21  км , 240  км ,,,,,,,,,,,
  6.,893021 .,ОП Илиган,  27  км , 234  км ,,,,,,,,,,,
  7.,893036 .,ОП Налобино,  32  км , 229  км ,,,,,,,,,,,
  8.,893106 .,Заозерная,  35  км , 226  км ,,,,,,,,,,,
  9.,893110 .,ОП Ирша,  41  км , 220  км ,,,,,,,,,,,
 10.,893125 .,ОП Южный,  44  км , 217  км ,,,,,,,,,,,
 11.,893133 .,ОП Михалевка,  48  км , 213  км ,,,,,,,,,,,
 12.,893200 .,Камала,  54  км , 207  км ,,,,,,,,,,,
