Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Приднепровской ж.д. (код дороги 45),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 45-001 ""ЧАПЛИНО - СИНЕЛЬНИКОВО II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  7.,453660 .,ОП Платформа 1017 км,  25  км ,  14  км ,,,,,,,,,,,
  8.,453656 .,ОП Ост. Пункт 1021 км,  29  км ,  10  км ,,,,,,,,,,,
  9.,453641 .,ОП Платформа 1025 км,  32  км ,   7  км ,,,,,,,,,,,
 10.,453637 .,ОП Ост. Пункт 1029 км,  36  км ,   3  км ,,,,,,,,,,,
 11.,453500 .,Синельниково II,  39  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 45-014 ""СИНЕЛЬНИКОВО II - ВОЛЬНЯНСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Синельниково II,до ст. Вольнянск,,,,,,,,,,,
  1.,453500 .,Синельниково II,   0  км ,  52  км ,,,,,,,,,,,
  2.,453603 .,Синельниково I,   3  км ,  49  км ,,,,,,,,,,,
  3.,464932 .,Ивковка,  12  км ,  40  км ,,,,,,,,,,,
  4.,464928 .,ОП Платформа 1045 км,  17  км ,  35  км ,,,,,,,,,,,
  5.,464913 .,ОП Платформа 1049 км,  21  км ,  31  км ,,,,,,,,,,,
  6.,464909 .,Славгород-Южный,  26  км ,  26  км ,,,,,,,,,,,
  7.,464824 .,ОП Ост. пункт 1061 км,  33  км ,  19  км ,,,,,,,,,,,
  8.,464811 .,ОП Платформа 1063 км,  35  км ,  17  км ,,,,,,,,,,,
  9.,464805 .,Новогуполовка,  39  км ,  13  км ,,,,,,,,,,,
 10.,464716 .,ОП Ост. Пункт 1074 км,  46  км ,   6  км ,,,,,,,,,,,
 11.,464701 .,Вольнянск,  52  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 45-015 ""ВОЛЬНЯНСК - ЗАПОРОЖЬЕ I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Вольнянск,до ст. Запорожье I,,,,,,,,,,,
  1.,464701 .,Вольнянск,   0  км ,  26  км ,,,,,,,,,,,
  2.,464608 .,Янцево,   8  км ,  18  км ,,,,,,,,,,,
  3.,464504 .,Запорожье-Грузовое,  18  км ,   8  км ,,,,,,,,,,,
  4.,460724 .,ОП Платформа 1101 км,  21  км ,   5  км ,,,,,,,,,,,
  5.,460734 .,ОП Мотор,  23  км ,   3  км ,,,,,,,,,,,
  6.,460700 .,Запорожье I,  26  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 45-016 ""ЗАПОРОЖЬЕ II - ЗАПОРОЖЬЕ I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Запорожье II,до ст. Запорожье I,,,,,,,,,,,
