Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Туркменской ж.д. (код дороги 75),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 75-001 ""ТУРКМЕНАБАД I - ФАРАП (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменабад I,до ст. Фарап (эксп.),,,,,,,,,,,
 18.,758008 .,Газоджак (эксп.), 325  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  5) участок 75-005 ""ТАХИАТАШ (ЭКСП.) - ДАШОГУЗ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тахиаташ (эксп.),до ст. Дашогуз (эксп.),,,,,,,,,,,
  1.,758607 .,Тахиаташ (эксп.),   0  км ,  70  км ,,,,,,,,,,,
  2.,758506 .,Тахиаташ,   3  км ,  67  км ,,,,,,,,,,,
  3.,759000 .,Лавак,  16  км ,  54  км ,,,,,,,,,,,
  4.,758309 .,Зарпчы,  31  км ,  39  км ,,,,,,,,,,,
  5.,758145 .,ОП Ост. Пункт 486 км,  38  км ,  32  км ,,,,,,,,,,,
  6.,758135 .,Разъезд № 178,  46  км ,  24  км ,,,,,,,,,,,
  7.,758120 .,ОП Ост. Пункт 474 км,  50  км ,  20  км ,,,,,,,,,,,
  8.,758116 .,ОП Ост. Пункт 468 км,  56  км ,  14  км ,,,,,,,,,,,
  9.,758101 .,Дашогуз,  60  км ,  10  км ,,,,,,,,,,,
 10.,758205 .,Дашогуз (эксп.),  70  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  6) участок 75-007 ""АЛТЫН САХРА - САРАХС (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алтын Сахра,до ст. Сарахс (эксп.),,,,,,,,,,,
  1.,751600 .,Алтын Сахра,   0  км , 128  км ,,,,,,,,,,,
  2.,756500 .,Гуланлы,  25  км , 103  км ,,,,,,,,,,,
  3.,756604 .,Огузхан,  46  км ,  82  км ,,,,,,,,,,,
  4.,756708 .,Ата,  83  км ,  45  км ,,,,,,,,,,,
  5.,756801 .,Сарахс, 122  км ,   6  км ,,,,,,,,,,,
  6.,756905 .,Сарахс (эксп.), 128  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 75-008 ""МАРЫ - ТУРКМЕНАБАД I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мары,до ст. Туркменабад I,,,,,,,,,,,
  1.,751309 .,Мары,   0  км , 243  км ,,,,,,,,,,,
  2.,751102 .,Молланепес,   9  км , 234  км ,,,,,,,,,,,
  3.,750913 .,Разъезд № 64,  18  км , 225  км ,,,,,,,,,,,
  4.,750909 .,Байрамалы,  29  км , 214  км ,,,,,,,,,,,
  5.,750805 .,Гурбангала,  48  км , 195  км ,,,,,,,,,,,
  6.,750701 .,Захмет,  66  км , 177  км ,,,,,,,,,,,
  7.,751206 .,Чигаджы,  90  км , 153  км ,,,,,,,,,,,
  8.,750612 .,Разъезд № 59,  99  км , 144  км ,,,,,,,,,,,
  9.,750608 .,Учаджы, 110  км , 133  км ,,,,,,,,,,,
 10.,750538 .,Разъезд № 57, 124  км , 119  км ,,,,,,,,,,,
 11.,750523 .,Пески, 140  км , 103  км ,,,,,,,,,,,
 12.,750519 .,Разъезд № 54, 156  км ,  87  км ,,,,,,,,,,,
 13.,750504 .,Репетек, 172  км ,  71  км ,,,,,,,,,,,
 14.,750449 .,Гаравулгуйы, 197  км ,  46  км ,,,,,,,,,,,
 15.,750434 .,Балхана, 221  км ,  22  км ,,,,,,,,,,,
 16.,750400 .,Зергер, 232  км ,  11  км ,,,,,,,,,,,
 17.,750415 .,ОП Ост. Пункт № 4099, 233  км ,  10  км ,,,,,,,,,,,
 18.,750422 .,ОП Ост. Пункт № 4094, 238  км ,   5  км ,,,,,,,,,,,
 19.,750006 .,Туркменабад I, 243  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  8) участок 75-009 ""МАРЫ - СЕРХЕТАБАТ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мары,до ст. Серхетабат (эксп.),,,,,,,,,,,
  1.,751309 .,Мары,   0  км , 322  км ,,,,,,,,,,,
  2.,751329 .,ОП Ост. Пункт 5 км,   5  км , 317  км ,,,,,,,,,,,
  3.,755000 .,Алтын асыр,  12  км , 310  км ,,,,,,,,,,,
