Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Южно-Кавказской ж.д. (код дороги 56),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 56-001 ""АЙРУМ (ЭКСП.) - ГЮМРИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Айрум (эксп.),до ст. Гюмри,,,,,,,,,,,
 20.,567400 .,Масис, 140  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  3) участок 56-003 ""МАСИС - ЕРАСХ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Масис,до ст. Ерасх (эксп.),,,,,,,,,,,
  1.,567400 .,Масис,   0  км ,  57  км ,,,,,,,,,,,
  2.,567414 .,Мхчян (рзд),   8  км ,  49  км ,,,,,,,,,,,
  3.,569301 .,Арташат,  18  км ,  39  км ,,,,,,,,,,,
  4.,569405 .,Айгеван,  30  км ,  27  км ,,,,,,,,,,,
  5.,569509 .,Арарат,  37  км ,  20  км ,,,,,,,,,,,
  6.,569513 .,ОП Платформа 554 км,  45  км ,  12  км ,,,,,,,,,,,
  7.,569528 .,ОП Платформа 550 км,  49  км ,   8  км ,,,,,,,,,,,
  8.,569602 .,Ерасх,  52  км ,   5  км ,,,,,,,,,,,
  9.,569903 .,Ерасх (эксп.),  57  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  4) участок 56-004 ""РАЗДАН - ИДЖЕВАН (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Раздан,до ст. Иджеван (эксп.),,,,,,,,,,,
  1.,568402 .,Раздан,   0  км ,  97  км ,,,,,,,,,,,
  2.,568506 .,Какавадзор,   9  км ,  75  км ,,,,,,,,,,,
  3.,567908 .,Меградзор,  17  км ,  67  км ,,,,,,,,,,,
  4.,568525 .,Фиолетовский (рзд),  32  км ,  52  км ,,,,,,,,,,,
  5.,568605 .,Дилижан,  48  км ,  36  км ,,,,,,,,,,,
  6.,568614 .,Куйбышево-Кавказская,  57  км ,  27  км ,,,,,,,,,,,
  7.,568629 .,Гош (рзд),  67  км ,  17  км ,,,,,,,,,,,
  8.,568633 .,Лусабац (рзд),  76  км ,   8  км ,,,,,,,,,,,
  9.,568703 .,Иджеван,  84  км ,  13  км ,,,,,,,,,,,
 10.,569800 .,Иджеван (эксп.),  97  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  5) участок 56-005 ""ГЮМРИ - МАРАЛИК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гюмри,до ст. Маралик,,,,,,,,,,,
  1.,565809 .,Гюмри,   0  км ,  38  км ,,,,,,,,,,,
  2.,566159 .,ОП Платформа 7 км,   4  км ,  34  км ,,,,,,,,,,,
  3.,568205 .,Аревик,   7  км ,  31  км ,,,,,,,,,,,
  4.,566144 .,ОП Платформа 13 км,  13  км ,  25  км ,,,,,,,,,,,
  5.,566138 .,ОП Вардакар,  16  км ,  22  км ,,,,,,,,,,,
  6.,566125 .,ОП Паник,  19  км ,  19  км ,,,,,,,,,,,
  7.,566110 .,ОП Парни,  22  км ,  16  км ,,,,,,,,,,,
  8.,566106 .,Артик,  25  км ,  13  км ,,,,,,,,,,,
  9.,566204 .,Пемзашен,  32  км ,   6  км ,,,,,,,,,,,
 10.,566303 .,Маралик,  38  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  6) участок 56-006 ""ГЮМРИ - АХУРЯН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гюмри,до ст. Ахурян,,,,,,,,,,,
  1.,565809 .,Гюмри,   0  км ,  16  км ,,,,,,,,,,,
  2.,565902 .,Ахурян,  16  км ,   0  км ,,,,,,,,,,,
  3.,566002 .,Ахурян (эксп.),  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 56-007 ""МАСИС - ЗОД"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Масис,до ст. Зод,,,,,,,,,,,
  1.,567400 .,Масис,   0  км , 227  км ,,,,,,,,,,,
  2.,567429 .,Пост 2865 км,   2  км , 225  км ,,,,,,,,,,,
  3.,567734 .,Разъезд 9 км,   7  км , 220  км ,,,,,,,,,,,
  4.,567729 .,Спандарян,  20  км , 207  км ,,,,,,,,,,,
  5.,567715 .,Прошян,  29  км , 198  км ,,,,,,,,,,,
  6.,567700 .,Егвард,  37  км , 190  км ,,,,,,,,,,,
  7.,567749 .,Нор-Ачин (рзд),  44  км , 183  км ,,,,,,,,,,,
  8.,568116 .,Нурнус (рзд),  56  км , 171  км ,,,,,,,,,,,
  9.,568309 .,Чаренцаван,  65  км , 162  км ,,,,,,,,,,,
 10.,568313 .,Солак (рзд),  74  км , 153  км ,,,,,,,,,,,
 11.,568328 .,ОП Кахси,  78  км , 149  км ,,,,,,,,,,,
 12.,568402 .,Раздан,  82  км , 145  км ,,,,,,,,,,,
 13.,568417 .,ОП Дтмашен,  95  км , 132  км ,,,,,,,,,,,
 14.,568807 .,Цахкунк,  98  км , 129  км ,,,,,,,,,,,
 15.,568811 .,ОП Варсер, 103  км , 124  км ,,,,,,,,,,,
 16.,568900 .,Севан, 106  км , 121  км ,,,,,,,,,,,
 17.,568915 .,ОП Остров, 111  км , 116  км ,,,,,,,,,,,
 18.,568924 .,ОП Ахтамар, 116  км , 111  км ,,,,,,,,,,,
 19.,568934 .,Цовагюх, 121  км , 106  км ,,,,,,,,,,,
 20.,568949 .,ОП Шогер, 125  км , 102  км ,,,,,,,,,,,
 21.,568953 .,ОП Ост. Пункт 128 км, 128  км ,  99  км ,,,,,,,,,,,
 22.,568968 .,ОП Цицернак, 132  км ,  95  км ,,,,,,,,,,,
 23.,568972 .,Зепюр (рзд), 138  км ,  89  км ,,,,,,,,,,,
 24.,568987 .,ОП Крунк, 144  км ,  83  км ,,,,,,,,,,,
 25.,569000 .,Шоржа, 152  км ,  75  км ,,,,,,,,,,,
 26.,569015 .,ОП Артаниш, 160  км ,  67  км ,,,,,,,,,,,
 27.,569020 .,Арег (рзд), 174  км ,  53  км ,,,,,,,,,,,
 28.,569104 .,Варденис, 209  км ,  18  км ,,,,,,,,,,,
 29.,569208 .,Зод, 227  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
