Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Эстонской ж.д. (код дороги 08),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 08-001 ""ТУРБА - ТАЛЛИНН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
 10.,083304 .,Кохтла,  76  км ,  57  км ,,,,,,,,,,,
 11.,083408 .,Йыхви,  88  км ,  45  км ,,,,,,,,,,,
 12.,083427 .,Ору,  98  км ,  35  км ,,,,,,,,,,,
 13.,083501 .,Вайвара (эксп.), 108  км ,  25  км ,,,,,,,,,,,
 14.,083605 .,Вайвара, 108  км ,  25  км ,,,,,,,,,,,
 15.,083713 .,Аувере, 117  км ,  16  км ,,,,,,,,,,,
 16.,083802 .,Солдина, 125  км ,   8  км ,,,,,,,,,,,
 17.,084006 .,Нарва, 132  км ,   1  км ,,,,,,,,,,,
 18.,083906 .,Нарва (эксп.), 133  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  5) участок 08-006 ""ТАПА - ТАРТУ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тапа,до ст. Тарту,,,,,,,,,,,
  1.,080005 .,Тапа,   0  км , 113  км ,,,,,,,,,,,
  2.,080024 .,Ныммкюла,   9  км , 104  км ,,,,,,,,,,,
  3.,084103 .,Тамсалу,  15  км ,  98  км ,,,,,,,,,,,
  4.,088609 .,Тамсалу (эксп.),  15  км ,  98  км ,,,,,,,,,,,
  5.,084114 .,Кильтси,  25  км ,  88  км ,,,,,,,,,,,
  6.,084307 .,Ракке,  37  км ,  76  км ,,,,,,,,,,,
  7.,084311 .,Вягева,  46  км ,  67  км ,,,,,,,,,,,
  8.,084326 .,Педья,  56  км ,  57  км ,,,,,,,,,,,
  9.,084400 .,Йыгева,  66  км ,  47  км ,,,,,,,,,,,
 10.,084415 .,ОП Калеви,  73  км ,  40  км ,,,,,,,,,,,
 11.,084422 .,Каарепере,  77  км ,  36  км ,,,,,,,,,,,
 12.,084434 .,ОП Нава,  82  км ,  31  км ,,,,,,,,,,,
 13.,084449 .,ОП Муллавере,  86  км ,  27  км ,,,,,,,,,,,
 14.,084504 .,Табивере,  91  км ,  22  км ,,,,,,,,,,,
 15.,084519 .,ОП Соотага,  98  км ,  15  км ,,,,,,,,,,,
 16.,084608 .,Кяркна, 102  км ,  11  км ,,,,,,,,,,,
 17.,084612 .,ОП Васула, 104  км ,   9  км ,,,,,,,,,,,
 18.,084631 .,ОП Эмайые, 105  км ,   8  км ,,,,,,,,,,,
 19.,084627 .,ОП Ворбузе, 107  км ,   6  км ,,,,,,,,,,,
 20.,084805 .,Тарту, 113  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  6) участок 08-007 ""ТАРТУ - ВАЛГА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тарту,до ст. Валга (эксп.),,,,,,,,,,,
  1.,084805 .,Тарту,   0  км ,  85  км ,,,,,,,,,,,
  2.,085780 .,ОП Аардла,   3  км ,  82  км ,,,,,,,,,,,
  3.,085776 .,ОП Варику,   4  км ,  81  км ,,,,,,,,,,,
  4.,085761 .,ОП Ропка,   9  км ,  76  км ,,,,,,,,,,,
  5.,085757 .,ОП Айамаа,  13  км ,  72  км ,,,,,,,,,,,
  6.,085742 .,Ныо,  16  км ,  69  км ,,,,,,,,,,,
  7.,085738 .,ОП Тыравере,  20  км ,  65  км ,,,,,,,,,,,
  8.,085723 .,ОП Вапрамяэ,  22  км ,  63  км ,,,,,,,,,,,
  9.,085719 .,ОП Пеэду,  24  км ,  61  км ,,,,,,,,,,,
 10.,085704 .,Элва,  26  км ,  59  км ,,,,,,,,,,,
 11.,085812 .,ОП Удерна,  32  км ,  53  км ,,,,,,,,,,,
 12.,085846 .,Палупера,  38  км ,  47  км ,,,,,,,,,,,
 13.,085827 .,ОП Аакре,  44  км ,  41  км ,,,,,,,,,,,
 14.,085831 .,Пука,  48  км ,  37  км ,,,,,,,,,,,
 15.,085916 .,ОП Мягисте,  52  км ,  33  км ,,,,,,,,,,,
 16.,085920 .,ОП Пикаантсу,  56  км ,  29  км ,,,,,,,,,,,
 17.,085935 .,Кеэни,  60  км ,  25  км ,,,,,,,,,,,
 18.,086016 .,ОП Мынеку,  66  км ,  19  км ,,,,,,,,,,,
 19.,086105 .,Сангасте,  70  км ,  15  км ,,,,,,,,,,,
 20.,086119 .,ОП Раавитсе,  75  км ,  10  км ,,,,,,,,,,,
 21.,086209 .,Валга,  83  км ,   2  км ,,,,,,,,,,,
 22.,086302 .,Валга (эксп.),  85  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 08-008 ""ТАРТУ - КОЙДУЛА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тарту,до ст. Койдула (эксп.),,,,,,,,,,,
  1.,084805 .,Тарту,   0  км ,  88  км ,,,,,,,,,,,
  2.,084839 .,ОП Кирси,   2  км ,  86  км ,,,,,,,,,,,
  3.,084818 .,ОП Юленурме,   6  км ,  82  км ,,,,,,,,,,,
  4.,084824 .,ОП Ухти,  10  км ,  78  км ,,,,,,,,,,,
  5.,084909 .,Реола,  14  км ,  74  км ,,,,,,,,,,,
  6.,084913 .,ОП Вана-Куусте,  16  км ,  72  км ,,,,,,,,,,,
  7.,084928 .,ОП Ребазе,  18  км ,  70  км ,,,,,,,,,,,
  8.,084932 .,ОП Лаане,  24  км ,  64  км ,,,,,,,,,,,
  9.,084947 .,Вастсе-Куусте,  28  км ,  60  км ,,,,,,,,,,,
 10.,084951 .,ОП Валгеметса,  32  км ,  56  км ,,,,,,,,,,,
 11.,084966 .,ОП Кийдьярве,  35  км ,  53  км ,,,,,,,,,,,
 12.,084970 .,ОП Таэваскоя,  38  км ,  50  км ,,,,,,,,,,,
 13.,085009 .,Пыльва,  43  км ,  45  км ,,,,,,,,,,,
 14.,085013 .,ОП Холванди,  50  км ,  38  км ,,,,,,,,,,,
 15.,085028 .,ОП Рууза,  55  км ,  33  км ,,,,,,,,,,,
 16.,085102 .,Вериора,  61  км ,  27  км ,,,,,,,,,,,
 17.,085117 .,ОП Илуметса,  67  км ,  21  км ,,,,,,,,,,,
 18.,085121 .,Орава,  73  км ,  15  км ,,,,,,,,,,,
 19.,087004 .,Койдула,  86  км ,   2  км ,,,,,,,,,,,
 20.,085309 .,Койдула (эксп.),  88  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  8) участок 08-009 ""ВАЛГА - КОЙДУЛА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Валга,до ст. Койдула,,,,,,,,,,,
  1.,086209 .,Валга,   0  км ,  93  км ,,,,,,,,,,,
  2.,085653 .,ОП Ратсимяэ,   8  км ,  85  км ,,,,,,,,,,,
  3.,085649 .,ОП Мюрги,  11  км ,  82  км ,,,,,,,,,,,
  4.,085634 .,Карула,  16  км ,  77  км ,,,,,,,,,,,
  5.,085628 .,ОП Туулемяэ,  21  км ,  72  км ,,,,,,,,,,,
  6.,085615 .,ОП Анне,  24  км ,  69  км ,,,,,,,,,,,
  7.,085600 .,Антсла,  30  км ,  63  км ,,,,,,,,,,,
  8.,085545 .,ОП Ваабина,  36  км ,  57  км ,,,,,,,,,,,
  9.,085530 .,ОП Куренурме,  40  км ,  53  км ,,,,,,,,,,,
 10.,085526 .,Сымерпалу,  46  км ,  47  км ,,,,,,,,,,,
 11.,085511 .,ОП Вагула,  54  км ,  39  км ,,,,,,,,,,,
 12.,085507 .,Выру,  60  км ,  33  км ,,,,,,,,,,,
 13.,085460 .,ОП Нынова,  66  км ,  27  км ,,,,,,,,,,,
 14.,085456 .,ОП Хузари,  68  км ,  25  км ,,,,,,,,,,,
 15.,085441 .,ОП Отса,  74  км ,  19  км ,,,,,,,,,,,
 16.,085437 .,Лепассааре,  78  км ,  15  км ,,,,,,,,,,,
 17.,085422 .,ОП Тудерна,  84  км ,   9  км ,,,,,,,,,,,
 18.,085403 .,Пиуза,  87  км ,   6  км ,,,,,,,,,,,
 19.,087004 .,Койдула,  93  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  9) участок 08-010 ""КЕЙЛА - ПАЛДИСКИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кейла,до ст. Таллинн,,,,,,,,,,,
  1.,080804 .,Кейла,   0  км ,  27  км ,,,,,,,,,,,
  2.,080819 .,ОП Нийтвялья,   6  км ,  33  км ,,,,,,,,,,,
  3.,081050 .,Клоога,   9  км ,  36  км ,,,,,,,,,,,
  4.,081012 .,ОП Клоога-Аэдлинн,  12  км ,  39  км ,,,,,,,,,,,
  5.,081027 .,ОП Пыллкюла,  14  км ,  41  км ,,,,,,,,,,,
  6.,081031 .,ОП Лаокюла,  17  км ,  44  км ,,,,,,,,,,,
  7.,080908 .,Палдиски (эксп.),  21  км ,  48  км ,,,,,,,,,,,
  8.,081101 .,Палдиски,  21  км ,  48  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 08-011 ""ЮЛЕМИСТЕ - МУУГА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Юлемисте,до ст. Мууга,до ст. Маарду,,,,,,,,,,
  1.,081506 .,Юлемисте (эксп.),   0  км ,  18  км ,  11  км ,,,,,,,,,,
  2.,082000 .,Юлемисте,   0  км ,  18  км ,  11  км ,,,,,,,,,,
  3.,081703 .,Маарду (эксп. через порт,  11  км ,   7  км ,   0  км ,,,,,,,,,,
,,Мийдуранна),,,,,,,,,,,,,
  4.,082104 .,Маарду,  11  км ,   7  км ,   0  км ,,,,,,,,,,
  5.,082208 .,Маарду (эксп. через порт Мууга),  11  км ,   7  км ,   0  км ,,,,,,,,,,
  6.,081807 .,Мууга,  18  км ,   0  км ,   7  км ,,,,,,,,,,
  7.,081900 .,Мууга (эксп.),  18  км ,   0  км ,   7  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 11) участок 08-012 ""КЛООГА - КЛООГАРАННА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Клоога,до ст. Таллинн,,,,,,,,,,,
  1.,081050 .,Клоога,   0  км ,  36  км ,,,,,,,,,,,
  2.,081046 .,ОП Клоогаранна,   4  км ,  40  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 08-013 ""ТАЛЛИНН - ЛЕЛЛЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Таллинн,до ст. Лелле,до ст. Юлемисте,,,,,,,,,,
  1.,081402 .,Таллинн,   0  км ,  72  км ,   7  км ,,,,,,,,,,
  2.,088312 .,Таллинн-Вяйке,   4  км ,  68  км ,   3  км ,,,,,,,,,,
  3.,088308 .,Лийва,   7  км ,  65  км ,   6  км ,,,,,,,,,,
  4.,088327 .,Мяннику,  13  км ,  59  км ,  12  км ,,,,,,,,,,
  5.,088331 .,ОП Саку,  18  км ,  54  км ,  17  км ,,,,,,,,,,
  6.,088346 .,ОП Каземетса,  22  км ,  50  км ,  21  км ,,,,,,,,,,
  7.,088350 .,Кийза,  25  км ,  47  км ,  24  км ,,,,,,,,,,
  8.,088377 .,ОП Рообука,  28  км ,  44  км ,  27  км ,,,,,,,,,,
  9.,088365 .,ОП Виливере,  30  км ,  42  км ,  29  км ,,,,,,,,,,
 10.,088401 .,Кохила,  33  км ,  39  км ,  32  км ,,,,,,,,,,
 11.,088416 .,ОП Лоху,  40  км ,  32  км ,  39  км ,,,,,,,,,,
 12.,088420 .,Хагуди,  46  км ,  26  км ,  45  км ,,,,,,,,,,
 13.,088505 .,Рапла,  54  км ,  18  км ,  53  км ,,,,,,,,,,
 14.,088510 .,ОП Кеава,  61  км ,  11  км ,  60  км ,,,,,,,,,,
 15.,088524 .,Лелле,  72  км ,   0  км ,  71  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 08-014 ""ЛЕЛЛЕ - ПЯРНУ-РЕЙЗИЯАМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лелле,до ст. Пярну-Рейзияам,,,,,,,,,,,
  1.,088524 .,Лелле,   0  км ,  69  км ,,,,,,,,,,,
  2.,088558 .,ОП Коогисте,   8  км ,  61  км ,,,,,,,,,,,
  3.,088562 .,Эйдапере,  14  км ,  55  км ,,,,,,,,,,,
  4.,088577 .,ОП Кынну,  20  км ,  49  км ,,,,,,,,,,,
  5.,088581 .,ОП Вилувере,  29  км ,  40  км ,,,,,,,,,,,
  6.,089000 .,Тоотси,  39  км ,  30  км ,,,,,,,,,,,
  7.,089014 .,ОП Тори,  45  км ,  24  км ,,,,,,,,,,,
  8.,089033 .,ОП Пулли,  58  км ,  11  км ,,,,,,,,,,,
  9.,089103 .,Пярну,  64  км ,   5  км ,,,,,,,,,,,
 10.,089118 .,ОП Пярну-Рейзияам,  69  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 08-015 ""ЛЕЛЛЕ - ВИЛЬЯНДИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
