Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Юго-Восточной ж.д. (код дороги 58),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 58-001 ""ЕФРЕМОВ (Московской ж.д.) - ЕЛЕЦ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ефремов,до ст. Елец,,,,,,,,,,,
" 12) участок 58-014 ""ЦНА - КОТОВСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Цна,до ст. Котовск,,,,,,,,,,,
  1.,602209 .,Цна,   0  км ,  12  км ,,,,,,,,,,,
  2.,602213 .,ОП Ост. Пункт 3 км,   3  км ,   9  км ,,,,,,,,,,,
  3.,602228 .,ОП Ост. Пункт 4 км,   4  км ,   8  км ,,,,,,,,,,,
  4.,602118 .,ОП Трегуляй,   5  км ,   7  км ,,,,,,,,,,,
  5.,602105 .,Тамбов II,  10  км ,   2  км ,,,,,,,,,,,
  6.,602124 .,Котовск,  12  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 58-015 ""ТАМБОВ I - ТОНОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тамбов I,до ст. Тоновка,,,,,,,,,,,
  1.,601403 .,Тамбов I,   0  км , 102  км ,,,,,,,,,,,
  2.,602209 .,Цна,   5  км ,  97  км ,,,,,,,,,,,
  3.,602302 .,Рада,  15  км ,  87  км ,,,,,,,,,,,
  4.,602317 .,Рассказово,  25  км ,  77  км ,,,,,,,,,,,
  5.,602321 .,ОП Ост. Пункт 509 км,  32  км ,  70  км ,,,,,,,,,,,
  6.,602406 .,Платоновка,  39  км ,  63  км ,,,,,,,,,,,
  7.,602444 .,ОП Ост. Пункт 519 км,  42  км ,  60  км ,,,,,,,,,,,
  8.,602410 .,Ломовис,  51  км ,  51  км ,,,,,,,,,,,
  9.,602425 .,ОП Ост. Пункт 533 км,  56  км ,  46  км ,,,,,,,,,,,
 10.,602437 .,ОП Тягуновка,  62  км ,  40  км ,,,,,,,,,,,
 11.,602503 .,Иноковка,  70  км ,  32  км ,,,,,,,,,,,
 12.,602514 .,ОП Овчарный,  78  км ,  24  км ,,,,,,,,,,,
 13.,602590 .,ОП Ост. Пункт 557 км,  80  км ,  22  км ,,,,,,,,,,,
 14.,602529 .,ОП Калаис,  84  км ,  18  км ,,,,,,,,,,,
 15.,602459 .,ОП Ост. Пункт 564 км,  87  км ,  15  км ,,,,,,,,,,,
 16.,602533 .,ОП Ост. Пункт 566 км,  89  км ,  13  км ,,,,,,,,,,,
 17.,602800 .,Кирсанов,  95  км ,   7  км ,,,,,,,,,,,
 18.,602919 .,Тоновка, 102  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 58-016 ""ТАМБОВ I - ОБЛОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тамбов I,до ст. Обловка,,,,,,,,,,,
  1.,601403 .,Тамбов I,   0  км , 113  км ,,,,,,,,,,,
  2.,601507 .,Бокино,   8  км , 105  км ,,,,,,,,,,,
  3.,601550 .,ОП Ост. Пункт 16 км,  16  км ,  97  км ,,,,,,,,,,,
  4.,601511 .,ОП Ост. Пункт 17 км,  17  км ,  96  км ,,,,,,,,,,,
  5.,601526 .,ОП Кандауровка,  21  км ,  92  км ,,,,,,,,,,,
  6.,601530 .,ОП Ост. Пункт 25 км,  25  км ,  88  км ,,,,,,,,,,,
  7.,601545 .,ОП Ост. Пункт 31 км,  31  км ,  82  км ,,,,,,,,,,,
  8.,601600 .,Кариан-Строганово,  34  км ,  79  км ,,,,,,,,,,,
  9.,601615 .,ОП Ост. Пункт 43 км,  43  км ,  70  км ,,,,,,,,,,,
 10.,601704 .,Сампур,  47  км ,  66  км ,,,,,,,,,,,
 11.,601719 .,ОП Ост. Пункт 56 км,  56  км ,  57  км ,,,,,,,,,,,
 12.,601723 .,ОП Ост. Пункт 60 км,  60  км ,  53  км ,,,,,,,,,,,
 13.,601738 .,ОП Ост. Пункт 67 км,  67  км ,  46  км ,,,,,,,,,,,
 14.,601742 .,Чакино,  72  км ,  41  км ,,,,,,,,,,,
 15.,601812 .,ОП Ост. Пункт 77 км,  77  км ,  36  км ,,,,,,,,,,,
 16.,601901 .,Ржакса,  84  км ,  29  км ,,,,,,,,,,,
 17.,601935 .,ОП Ост. Пункт 93 км,  93  км ,  20  км ,,,,,,,,,,,
 18.,601916 .,Разъезд 96 км,  96  км ,  17  км ,,,,,,,,,,,
 19.,601920 .,ОП Ост. Пункт 102 км, 102  км ,  11  км ,,,,,,,,,,,
 20.,602001 .,Обловка, 113  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 58-017 ""ИНОКОВКА - ИНЖАВИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Иноковка,до ст. Инжавино,,,,,,,,,,,
  1.,602503 .,Иноковка,   0  км ,  41  км ,,,,,,,,,,,
  2.,602548 .,ОП Ост. Пункт 16 км,  16  км ,  25  км ,,,,,,,,,,,
  3.,602552 .,ОП Ост. Пункт 21 км,  21  км ,  20  км ,,,,,,,,,,,
  4.,602567 .,ОП Земляное,  26  км ,  15  км ,,,,,,,,,,,
  5.,602571 .,ОП Ост. Пункт 33 км,  33  км ,   8  км ,,,,,,,,,,,
  6.,602586 .,ОП Ост. Пункт 35 км,  35  км ,   6  км ,,,,,,,,,,,
  7.,602707 .,Инжавино,  41  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 58-018 ""ГРЯЗИ-ВОРОНЕЖСКИЕ - ЕЛЕЦ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Грязи-Воронежские,до ст. Елец,,,,,,,,,,,
  1.,591907 .,Грязи-Воронежские,   0  км , 115  км ,,,,,,,,,,,
  2.,592011 .,Грязи-Орловские,   5  км , 110  км ,,,,,,,,,,,
  3.,591945 .,ОП Ост. Пункт 297 км,  12  км , 103  км ,,,,,,,,,,,
  4.,592100 .,Казинка,  19  км ,  96  км ,,,,,,,,,,,
  5.,592308 .,Чугун II,  23  км ,  92  км ,,,,,,,,,,,
  6.,592401 .,Чугун I,  30  км ,  85  км ,,,,,,,,,,,
  7.,592416 .,ОП Ост. Пункт 276 км,  33  км ,  82  км ,,,,,,,,,,,
  8.,592505 .,Липецк,  37  км ,  78  км ,,,,,,,,,,,
  9.,592510 .,ОП Микрорайон Венера,  45  км ,  70  км ,,,,,,,,,,,
 10.,592609 .,Сенцово,  50  км ,  65  км ,,,,,,,,,,,
 11.,592721 .,ОП Чириково,  61  км ,  54  км ,,,,,,,,,,,
 12.,592717 .,ОП Ост. Пункт 242 км,  68  км ,  47  км ,,,,,,,,,,,
 13.,592948 .,ОП Ост. Пункт 256 км,  70  км ,  45  км ,,,,,,,,,,,
 14.,592806 .,Патриаршая,  74  км ,  41  км ,,,,,,,,,,,
 15.,592810 .,ОП Заповедник Галичья гора,  80  км ,  35  км ,,,,,,,,,,,
 16.,592825 .,ОП Усадьба Скорняково-Архангельское,  83  км ,  32  км ,,,,,,,,,,,
 17.,592905 .,Дон,  87  км ,  28  км ,,,,,,,,,,,
 18.,592702 .,Соколье,  95  км ,  20  км ,,,,,,,,,,,
 19.,592952 .,ОП Ост. Пункт 212 км,  98  км ,  17  км ,,,,,,,,,,,
 20.,592929 .,Извалы, 102  км ,  13  км ,,,,,,,,,,,
 21.,592933 .,Разъезд 205 км, 105  км ,  10  км ,,,,,,,,,,,
 22.,593000 .,Елец, 115  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 58-019 ""ГРЯЗИ-ВОРОНЕЖСКИЕ - ОТРОЖКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Грязи-Воронежские,до ст. Отрожка,,,,,,,,,,,
  1.,591907 .,Грязи-Воронежские,   0  км , 108  км ,,,,,,,,,,,
