Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Московской ж.д. (код дороги 17),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 17-002 ""КУСКОВО - ОРЕХОВО-ЗУЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  3.,230900 .,Электросталь,   7  км ,  43  км ,  51  км ,,,,,,,,,,
  4.,230915 .,ОП Машиностроитель,   9  км ,  45  км ,  53  км ,,,,,,,,,,
  5.,231000 .,Ногинск,  15  км ,  51  км ,  59  км ,,,,,,,,,,
  6.,231015 .,ОП Захарово,  18  км ,  54  км ,  62  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
"  6) участок 17-008 ""ЛЮБЛИНО-СОРТИРОВОЧНОЕ - СТОЛБОВАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Люблино-Сортировочное,до ст. Столбовая,,,,,,,,,,,
  1.,190008 .,Люблино-Сортировочное,   0  км ,  53  км ,,,,,,,,,,,
  2.,191458 .,ОП Депо,   1  км ,  52  км ,,,,,,,,,,,
  3.,191443 .,ОП Перерва,   2  км ,  51  км ,,,,,,,,,,,
  4.,191439 .,ОП Москворечье,   5  км ,  48  км ,,,,,,,,,,,
  5.,191424 .,Царицыно,   8  км ,  45  км ,,,,,,,,,,,
  6.,191419 .,ОП Покровское,  12  км ,  41  км ,,,,,,,,,,,
  7.,191405 .,Красный Строитель,  14  км ,  39  км ,,,,,,,,,,,
  8.,191212 .,ОП Битца,  16  км ,  37  км ,,,,,,,,,,,
  9.,191119 .,ОП Бутово,  19  км ,  34  км ,,,,,,,,,,,
 10.,191104 .,Щербинка,  23  км ,  30  км ,,,,,,,,,,,
 11.,191000 .,Силикатная,  27  км ,  26  км ,,,,,,,,,,,
 12.,190900 .,Подольск,  32  км ,  21  км ,,,,,,,,,,,
 13.,190826 .,ОП Кутузовская,  36  км ,  17  км ,,,,,,,,,,,
 14.,190811 .,ОП Весенняя,  37  км ,  16  км ,,,,,,,,,,,
 15.,190807 .,Гривно,  40  км ,  13  км ,,,,,,,,,,,
 16.,190629 .,Львовская,  45  км ,   8  км ,,,,,,,,,,,
 17.,190614 .,ОП Молоди,  49  км ,   4  км ,,,,,,,,,,,
 18.,190609 .,Столбовая,  53  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 17-009 ""СТОЛБОВАЯ - ТУЛА I-КУРСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Столбовая,до ст. Тула I-Курская,,,,,,,,,,,
  1.,190609 .,Столбовая,   0  км , 130  км ,,,,,,,,,,,
  2.,190525 .,ОП Ост. Пункт 66 км,   3  км , 127  км ,,,,,,,,,,,
  3.,190510 .,ОП Чепелево,   7  км , 123  км ,,,,,,,,,,,
  4.,190506 .,Чехов,  11  км , 119  км ,,,,,,,,,,,
  5.,190417 .,ОП Луч,  17  км , 113  км ,,,,,,,,,,,
  6.,190402 .,Шарапова Охота,  23  км , 107  км ,,,,,,,,,,,
  7.,190224 .,ОП Ост. Пункт 92 км,  28  км , 102  км ,,,,,,,,,,,
  8.,190213 .,ОП Авангард,  32  км ,  98  км ,,,,,,,,,,,
  9.,190205 .,Серпухов,  35  км ,  95  км ,,,,,,,,,,,
 10.,190239 .,ОП Ока,  41  км ,  89  км ,,,,,,,,,,,
 11.,210930 .,ОП Ост. Пункт 107 км,  42  км ,  88  км ,,,,,,,,,,,
 12.,210926 .,ОП Приокская,  48  км ,  82  км ,,,,,,,,,,,
 13.,210911 .,ОП Романовские Дачи,  53  км ,  77  км ,,,,,,,,,,,
 14.,210907 .,Тарусская,  60  км ,  70  км ,,,,,,,,,,,
 15.,210818 .,ОП Александровка,  69  км ,  61  км ,,,,,,,,,,,
 16.,210790 .,ОП Пахомово,  76  км ,  54  км ,,,,,,,,,,,
 17.,210729 .,Шульгино,  82  км ,  48  км ,,,,,,,,,,,
 18.,210714 .,ОП Простор,  89  км ,  41  км ,,,,,,,,,,,
 19.,210708 .,Ясногорск,  95  км ,  35  км ,,,,,,,,,,,
 20.,210625 .,ОП Шеметово,  99  км ,  31  км ,,,,,,,,,,,
 21.,210610 .,ОП Бараново, 106  км ,  24  км ,,,,,,,,,,,
 22.,210606 .,Ревякино, 109  км ,  21  км ,,,,,,,,,,,
 23.,210517 .,ОП Байдики, 114  км ,  16  км ,,,,,,,,,,,
 24.,210502 .,Хомяково, 118  км ,  12  км ,,,,,,,,,,,
 25.,210216 .,ОП Родничок, 126  км ,   4  км ,,,,,,,,,,,
 26.,210201 .,Тула I-Курская, 130  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  8) участок 17-010 ""ТУЛА I-КУРСКАЯ - ГОРБАЧЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
