Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Крымской ж.д. (код дороги 85),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 85-001 ""СОЛЕНОЕ ОЗЕРО (СТЫК.) - ДЖАНКОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Соленое Озеро (стык.),до ст. Джанкой,,,,,,,,,,,
  2.,867313 .,ОП Багеровский Ров,   4  км ,  14  км ,,,,,,,,,,,
  3.,867421 .,ОП Ост. Пункт 5 км,   5  км ,  13  км ,,,,,,,,,,,
  4.,867417 .,ОП Платформа 8 км,   8  км ,  10  км ,,,,,,,,,,,
  5.,867402 .,Керчь-Южная,  11  км ,   7  км ,,,,,,,,,,,
  6.,867506 .,Керчь-Южная (эксп.),  11  км ,   7  км ,,,,,,,,,,,
  7.,868804 .,Керчь-Южная-Паром,  15  км ,   3  км ,,,,,,,,,,,
  8.,868903 .,Керчь-Южная-Паром (эксп.),  15  км ,   3  км ,,,,,,,,,,,
  9.,867609 .,Аршинцево (эксп.),  18  км ,   0  км ,,,,,,,,,,,
 10.,867703 .,Аршинцево,  18  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  6) участок 85-006 ""КЕРЧЬ - КЕРЧЬ-ПОРТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Керчь,до ст. Керчь-Порт,,,,,,,,,,,
  1.,867309 .,Керчь,   0  км ,   5  км ,,,,,,,,,,,
  2.,867347 .,ОП Платформа 94 км,   3  км ,   2  км ,,,,,,,,,,,
  3.,867807 .,Керчь-Порт,   5  км ,   0  км ,,,,,,,,,,,
  4.,867900 .,Керчь-Порт (эксп.),   5  км ,   0  км ,,,,,,,,,,,
  5.,868000 .,Керчь-Порт (паром эксп. на Поти),   5  км ,   0  км ,,,,,,,,,,,
  6.,868104 .,Керчь-Порт (паром эксп. на Батуми),   5  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 85-007 ""КЕРЧЬ - ВЛАДИСЛАВОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Керчь,до ст. Владиславовка,,,,,,,,,,,
  1.,867309 .,Керчь,   0  км ,  90  км ,,,,,,,,,,,
  2.,867313 .,ОП Багеровский Ров,   4  км ,  86  км ,,,,,,,,,,,
  3.,867224 .,Багерово,  10  км ,  80  км ,,,,,,,,,,,
  4.,867370 .,Чистополье,  20  км ,  70  км ,,,,,,,,,,,
  5.,867385 .,ОП Платформа 65 км,  26  км ,  64  км ,,,,,,,,,,,
  6.,868246 .,Пресноводная,  32  км ,  58  км ,,,,,,,,,,,
  7.,868231 .,ОП Платформа 57 км,  34  км ,  56  км ,,,,,,,,,,,
  8.,868227 .,ОП Ост. пункт 55 км,  35  км ,  55  км ,,,,,,,,,,,
  9.,868212 .,Останино,  43  км ,  47  км ,,,,,,,,,,,
 10.,868208 .,Семь Колодезей,  54  км ,  36  км ,,,,,,,,,,,
 11.,868250 .,ОП Бранное Поле,  66  км ,  24  км ,,,,,,,,,,,
 12.,868265 .,ОП Семисотка,  73  км ,  17  км ,,,,,,,,,,,
 13.,868276 .,Петрово,  75  км ,  15  км ,,,,,,,,,,,
 14.,868284 .,ОП Ост. Пункт 8 км,  83  км ,   7  км ,,,,,,,,,,,
 15.,868301 .,Владиславовка,  90  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  8) участок 85-008 ""ВЛАДИСЛАВОВКА - ФЕОДОСИЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Владиславовка,до ст. Феодосия,,,,,,,,,,,
  1.,868301 .,Владиславовка,   0  км ,  17  км ,,,,,,,,,,,
  2.,868316 .,ОП Ост. пункт 106 км,   4  км ,  13  км ,,,,,,,,,,,
  3.,868320 .,Разъезд 107 км,   5  км ,  12  км ,,,,,,,,,,,
  4.,868335 .,ОП Платформа 113 км,  12  км ,   5  км ,,,,,,,,,,,
  5.,868405 .,Айвазовская,  14  км ,   3  км ,,,,,,,,,,,
  6.,868509 .,Айвазовская (эксп.),  14  км ,   3  км ,,,,,,,,,,,
  7.,868602 .,Феодосия,  17  км ,   0  км ,,,,,,,,,,,
  8.,868706 .,"Феодосия (перев., эксп.)",  17  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  9) участок 85-009 ""ВЛАДИСЛАВОВКА - ДЖАНКОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Владиславовка,до ст. Джанкой,,,,,,,,,,,
  1.,868301 .,Владиславовка,   0  км , 101  км ,,,,,,,,,,,
  2.,868342 .,ОП Платформа 93 км,   7  км ,  94  км ,,,,,,,,,,,
  3.,869003 .,Кировская,  14  км ,  87  км ,,,,,,,,,,,
  4.,869018 .,Новофедоровка,  28  км ,  73  км ,,,,,,,,,,,
  5.,869107 .,Краснофлотская,  40  км ,  61  км ,,,,,,,,,,,
  6.,869111 .,Разъезд 50 км,  51  км ,  50  км ,,,,,,,,,,,
  7.,869200 .,Нижнегорская,  60  км ,  41  км ,,,,,,,,,,,
