Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Октябрьской ж.д. (код дороги 01),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 01-011 ""ОБУХОВО - ЧУДОВО-МОСКОВСКОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Обухово,до ст. Чудово-Московское,,,,,,,,,,,
 20.,040008 .,Волховстрой I,  72  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 01-024 ""ВОЛХОВСТРОЙ I - ВОЛХОВСТРОЙ II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волховстрой I,до ст. Волховстрой II,,,,,,,,,,,
  1.,040008 .,Волховстрой I,   0  км ,   3  км ,,,,,,,,,,,
  2.,048001 .,Волховстрой II,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 01-025 ""ВОЛХОВСТРОЙ II - ЛОДЕЙНОЕ ПОЛЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Волховстрой II,до ст. Лодейное Поле,,,,,,,,,,,
  1.,048001 .,Волховстрой II,   0  км , 118  км ,,,,,,,,,,,
  2.,048508 .,Мурманские Ворота,   3  км , 115  км ,,,,,,,,,,,
  3.,048512 .,ОП Сельская,   9  км , 109  км ,,,,,,,,,,,
  4.,048527 .,ОП Георгиевский Завод,  13  км , 105  км ,,,,,,,,,,,
  5.,048546 .,ОП Хамонтово,  18  км , 100  км ,,,,,,,,,,,
  6.,048550 .,ОП Коскеницы,  19  км ,  99  км ,,,,,,,,,,,
  7.,048601 .,Колчаново,  21  км ,  97  км ,,,,,,,,,,,
  8.,048705 .,Лунгачи,  29  км ,  89  км ,,,,,,,,,,,
  9.,048724 .,ОП Телжево,  39  км ,  79  км ,,,,,,,,,,,
 10.,048828 .,Юги,  46  км ,  72  км ,,,,,,,,,,,
 11.,048813 .,ОП Сидорово,  54  км ,  64  км ,,,,,,,,,,,
 12.,048832 .,ОП Иевково,  62  км ,  56  км ,,,,,,,,,,,
 13.,048851 .,ОП Ост. пункт 191 км,  68  км ,  50  км ,,,,,,,,,,,
 14.,048917 .,Паша,  70  км ,  48  км ,,,,,,,,,,,
 15.,049002 .,Оять-Волховстроевский,  78  км ,  40  км ,,,,,,,,,,,
 16.,049017 .,ОП Шоткуса,  91  км ,  27  км ,,,,,,,,,,,
 17.,049021 .,Заостровье,  99  км ,  19  км ,,,,,,,,,,,
 18.,049040 .,ОП Шамокша, 110  км ,   8  км ,,,,,,,,,,,
 19.,047906 .,Лодейное Поле (перев.), 118  км ,   0  км ,,,,,,,,,,,
 20.,049106 .,Лодейное Поле, 118  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 01-026 ""ЛОДЕЙНОЕ ПОЛЕ - ПЕТРОЗАВОДСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лодейное Поле,до ст. Петрозаводск,,,,,,,,,,,
  1.,049106 .,Лодейное Поле,   0  км , 160  км ,,,,,,,,,,,
  2.,049207 .,Янега,   9  км , 151  км ,,,,,,,,,,,
  3.,049214 .,ОП Тениконда,  17  км , 143  км ,,,,,,,,,,,
  4.,049229 .,Яндеба,  28  км , 132  км ,,,,,,,,,,,
  5.,049303 .,Подпорожье,  37  км , 123  км ,,,,,,,,,,,
  6.,049267 .,Блок-пост 284 км,  41  км , 119  км ,,,,,,,,,,,
  7.,048300 .,Свирь (перев.),  45  км , 115  км ,,,,,,,,,,,
  8.,049407 .,Свирь,  45  км , 115  км ,,,,,,,,,,,
  9.,049411 .,ОП Челма,  60  км , 100  км ,,,,,,,,,,,
 10.,049500 .,Токари,  72  км ,  88  км ,,,,,,,,,,,
 11.,049515 .,ОП Ревсельга,  80  км ,  80  км ,,,,,,,,,,,
 12.,049638 .,ОП Пай,  85  км ,  75  км ,,,,,,,,,,,
