Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Северо-Кавказской ж.д. (код дороги 51),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 51-001 ""ЗВЕРЕВО - ГОРНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зверево,до ст. Горная,,,,,,,,,,,
 10.,539429 .,ОП Галюгаевский,  79  км ,  87  км ,,,,,,,,,,,
 11.,539503 .,Ищерская,  89  км ,  77  км ,,,,,,,,,,,
 12.,539607 .,Алпатово, 100  км ,  66  км ,,,,,,,,,,,
 13.,539700 .,Наурская, 109  км ,  57  км ,,,,,,,,,,,
 14.,539715 .,ОП Калиновский, 118  км ,  48  км ,,,,,,,,,,,
 15.,539804 .,Терек, 129  км ,  37  км ,,,,,,,,,,,
 16.,539823 .,ОП Тепловодный, 147  км ,  19  км ,,,,,,,,,,,
 17.,542506 .,Червленная, 156  км ,  10  км ,,,,,,,,,,,
 18.,542510 .,Червленная-Узловая, 166  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 51-022 ""ЧЕРВЛЕННАЯ-УЗЛОВАЯ - ГУДЕРМЕС"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Червленная-Узловая,до ст. Гудермес,,,,,,,,,,,
  1.,542510 .,Червленная-Узловая,   0  км ,  15  км ,,,,,,,,,,,
  2.,542525 .,ОП Ост. Пункт 173 км,   1  км ,  14  км ,,,,,,,,,,,
  3.,542544 .,ОП Гудермес-Западный,  13  км ,   2  км ,,,,,,,,,,,
  4.,542600 .,Гудермес,  15  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 51-023 ""ГУДЕРМЕС - КИЗИЛЮРТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гудермес,до ст. Кизилюрт,,,,,,,,,,,
  1.,542600 .,Гудермес,   0  км ,  65  км ,,,,,,,,,,,
  2.,542614 .,ОП Истису,   9  км ,  56  км ,,,,,,,,,,,
  3.,542629 .,Кади-Юрт,  17  км ,  48  км ,,,,,,,,,,,
  4.,542633 .,ОП Ост. Пункт 2184 км,  22  км ,  43  км ,,,,,,,,,,,
  5.,542648 .,ОП Герзель-Аул,  26  км ,  39  км ,,,,,,,,,,,
  6.,542652 .,ОП Ост. Пункт 2192 км,  30  км ,  35  км ,,,,,,,,,,,
  7.,542667 .,ОП Баташевский,  34  км ,  31  км ,,,,,,,,,,,
  8.,542703 .,Хасав-Юрт,  41  км ,  24  км ,,,,,,,,,,,
  9.,542718 .,ОП Байрам,  46  км ,  19  км ,,,,,,,,,,,
 10.,542722 .,Карлан-Юрт,  53  км ,  12  км ,,,,,,,,,,,
 11.,542737 .,ОП Кушбар,  57  км ,   8  км ,,,,,,,,,,,
 12.,542741 .,Сулак (пп),  62  км ,   3  км ,,,,,,,,,,,
 13.,542807 .,Кизилюрт,  65  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 51-024 ""КИЗИЛЮРТ - МАХАЧКАЛА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кизилюрт,до ст. Махачкала,,,,,,,,,,,
  1.,542807 .,Кизилюрт,   0  км ,  58  км ,,,,,,,,,,,
  2.,542811 .,ОП Им. Октябрьской Революции,   6  км ,  52  км ,,,,,,,,,,,
  3.,542826 .,ОП Стальск,   9  км ,  49  км ,,,,,,,,,,,
  4.,542830 .,ОП Пельтиевский,  11  км ,  47  км ,,,,,,,,,,,
  5.,542845 .,ОП Новочеркей,  17  км ,  41  км ,,,,,,,,,,,
  6.,542934 .,Темиргое,  25  км ,  33  км ,,,,,,,,,,,
  7.,542915 .,ОП Алмало,  32  км ,  26  км ,,,,,,,,,,,
  8.,542920 .,ОП Кумторкалинский,  38  км ,  20  км ,,,,,,,,,,,
  9.,543000 .,Шамхал,  42  км ,  16  км ,,,,,,,,,,,
 10.,543015 .,ОП Богатырево,  48  км ,  10  км ,,,,,,,,,,,
 11.,543025 .,ОП Ост. Пункт 2279 км,  52  км ,   6  км ,,,,,,,,,,,
 12.,540106 .,Махачкала (перев.),  58  км ,   0  км ,,,,,,,,,,,
 13.,543301 .,Махачкала,  58  км ,   0  км ,,,,,,,,,,,
 14.,543405 .,Махачкала (эксп.),  58  км ,   0  км ,,,,,,,,,,,
 15.,543602 .,"Махачкала (эксп., паром)",  58  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 51-025 ""МАХАЧКАЛА - ДЕРБЕНТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Махачкала,до ст. Дербент,,,,,,,,,,,
  1.,543301 .,Махачкала,   0  км , 129  км ,,,,,,,,,,,
  2.,543316 .,ОП Ост. Пункт 2290 км,   5  км , 124  км ,,,,,,,,,,,
  3.,543509 .,Тарки,  11  км , 118  км ,,,,,,,,,,,
  4.,543513 .,ОП Чох,  16  км , 113  км ,,,,,,,,,,,
  5.,543528 .,ОП Завод Текловолокно,  19  км , 110  км ,,,,,,,,,,,
  6.,543532 .,ОП Уйташ,  22  км , 107  км ,,,,,,,,,,,
  7.,543547 .,ОП Ост. Пункт 2314 км,  29  км , 100  км ,,,,,,,,,,,
  8.,543706 .,Манас,  34  км ,  95  км ,,,,,,,,,,,
  9.,543710 .,ОП Герей-Тюз,  38  км ,  91  км ,,,,,,,,,,,
 10.,543833 .,Ачи,  42  км ,  87  км ,,,,,,,,,,,
 11.,543814 .,ОП Ост. Пункт 2330 км,  45  км ,  84  км ,,,,,,,,,,,
 12.,543829 .,ОП Уллубиево,  51  км ,  78  км ,,,,,,,,,,,
 13.,543903 .,Избербаш,  62  км ,  67  км ,,,,,,,,,,,
 14.,544003 .,Инчхе,  72  км ,  57  км ,,,,,,,,,,,
 15.,544018 .,ОП Ост. Пункт 2363 км,  77  км ,  52  км ,,,,,,,,,,,
 16.,544145 .,Каягент,  81  км ,  48  км ,,,,,,,,,,,
 17.,544111 .,ОП Казмаляр,  86  км ,  43  км ,,,,,,,,,,,
 18.,544126 .,ОП Папас,  91  км ,  38  км ,,,,,,,,,,,
 19.,544130 .,ОП Джемикент,  98  км ,  31  км ,,,,,,,,,,,
 20.,544215 .,Берикей, 101  км ,  28  км ,,,,,,,,,,,
 21.,544304 .,Мамед-Кала, 109  км ,  20  км ,,,,,,,,,,,
 22.,544319 .,ОП Чинар, 113  км ,  16  км ,,,,,,,,,,,
 23.,544408 .,Дагестанские Огни, 118  км ,  11  км ,,,,,,,,,,,
 24.,544412 .,ОП Ост. Пункт 2408 км, 123  км ,   6  км ,,,,,,,,,,,
 25.,544427 .,ОП Ост. Пункт 2411 км, 126  км ,   3  км ,,,,,,,,,,,
 26.,544501 .,Дербент, 129  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 51-026 ""ДЕРБЕНТ - САМУР (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дербент,до ст. Самур (эксп.),,,,,,,,,,,
  1.,544501 .,Дербент,   0  км ,  41  км ,,,,,,,,,,,
  2.,544616 .,Араблинский,  11  км ,  30  км ,,,,,,,,,,,
  3.,544709 .,Белиджи,  22  км ,  19  км ,,,,,,,,,,,
  4.,544713 .,ОП Азадоглы,  30  км ,  11  км ,,,,,,,,,,,
  5.,544802 .,Самур,  33  км ,   8  км ,,,,,,,,,,,
  6.,544817 .,Граница 2454 км (бп),  40  км ,   1  км ,,,,,,,,,,,
  7.,544906 .,Самур (эксп.),  41  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 51-027 ""КИЗИЛЮРТ - КИЗЛЯР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кизилюрт,до ст. Кизляр,,,,,,,,,,,
  1.,542807 .,Кизилюрт,   0  км ,  82  км ,,,,,,,,,,,
  2.,542243 .,Куруш (рзд),  25  км ,  57  км ,,,,,,,,,,,
  3.,543208 .,Герменчик,  45  км ,  37  км ,,,,,,,,,,,
  4.,542239 .,ОП Бабаюрт,  50  км ,  32  км ,,,,,,,,,,,
  5.,542224 .,Качалай (рзд),  66  км ,  16  км ,,,,,,,,,,,
  6.,542205 .,Кизляр,  82  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 51-028 ""КИЗЛЯР - ОЛЕЙНИКОВО (РЗД) (Приволжской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кизляр,до ст. Олейниково (рзд),,,,,,,,,,,
  1.,542205 .,Кизляр,   0  км , 210  км ,,,,,,,,,,,
  2.,542101 .,Разъезд № 17,  14  км , 196  км ,,,,,,,,,,,
  3.,542046 .,Кара-Баглы (рзд),  29  км , 181  км ,,,,,,,,,,,
  4.,542031 .,ОП Ост. Пункт 118 км,  36  км , 174  км ,,,,,,,,,,,
  5.,542027 .,Разъезд № 15,  45  км , 165  км ,,,,,,,,,,,
  6.,542012 .,ОП Ост. Пункт 137 км,  56  км , 154  км ,,,,,,,,,,,
  7.,542008 .,Кочубей,  62  км , 148  км ,,,,,,,,,,,
  8.,541931 .,Разъезд № 14,  78  км , 132  км ,,,,,,,,,,,
  9.,541927 .,Кутан (рзд),  94  км , 116  км ,,,,,,,,,,,
 10.,541912 .,Разъезд № 12, 110  км , 100  км ,,,,,,,,,,,
 11.,541908 .,Артезиан, 125  км ,  85  км ,,,,,,,,,,,
 12.,541838 .,Разъезд № 11, 140  км ,  70  км ,,,,,,,,,,,
 13.,541823 .,Белое Озеро (рзд), 155  км ,  55  км ,,,,,,,,,,,
 14.,541819 .,Разъезд № 9, 169  км ,  41  км ,,,,,,,,,,,
 15.,541804 .,Улан-Холл, 182  км ,  28  км ,,,,,,,,,,,
 16.,541734 .,Разъезд № 8, 195  км ,  15  км ,,,,,,,,,,,
 17.,541724 .,Олейниково (рзд), 210  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 51-029 ""АРМАВИР-РОСТОВСКИЙ - КУРГАННАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Армавир-Ростовский,до ст. Курганная,,,,,,,,,,,
  1.,530208 .,Армавир-Ростовский,   0  км ,  44  км ,,,,,,,,,,,
  2.,530301 .,Армавир-Туапсинский,   4  км ,  40  км ,,,,,,,,,,,
  3.,536026 .,ОП Ост. Пункт 1655 км,   8  км ,  36  км ,,,,,,,,,,,
  4.,536011 .,Кара-Джалка (рзд),  14  км ,  30  км ,,,,,,,,,,,
  5.,536007 .,Андреедмитриевка,  23  км ,  21  км ,,,,,,,,,,,
  6.,535521 .,ОП Ост. Пункт 1676 км,  28  км ,  16  км ,,,,,,,,,,,
  7.,535517 .,Чамлык (рзд),  32  км ,  12  км ,,,,,,,,,,,
  8.,535502 .,Курганная,  44  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 51-030 ""КУРГАННАЯ - БЕЛОРЕЧЕНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Курганная,до ст. Белореченская,,,,,,,,,,,
  1.,535502 .,Курганная,   0  км ,  64  км ,,,,,,,,,,,
  2.,535409 .,Кошехабль,   8  км ,  56  км ,,,,,,,,,,,
  3.,535413 .,ОП Чехрак,  14  км ,  50  км ,,,,,,,,,,,
  4.,535305 .,Дондуковская,  19  км ,  45  км ,,,,,,,,,,,
  5.,535216 .,Назаровский (рзд),  30  км ,  34  км ,,,,,,,,,,,
  6.,535201 .,Гиагинская,  41  км ,  23  км ,,,,,,,,,,,
  7.,534618 .,Гончарка (рзд),  53  км ,  11  км ,,,,,,,,,,,
  8.,534603 .,Белореченская,  64  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 51-031 ""БЕЛОРЕЧЕНСКАЯ - ТУАПСЕ-СОРТИРОВОЧНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Белореченская,до ст. Туапсе-Сортировочная,,,,,,,,,,,
  1.,534603 .,Белореченская,   0  км , 126  км ,,,,,,,,,,,
  2.,534321 .,Пшехская,  10  км , 116  км ,,,,,,,,,,,
  3.,534317 .,ОП Ост. Пункт 1771 км,  15  км , 111  км ,,,,,,,,,,,
  4.,534336 .,Комсомольская,  20  км , 106  км ,,,,,,,,,,,
  5.,534209 .,Тверская,  29  км ,  97  км ,,,,,,,,,,,
  6.,534115 .,Николенково,  39  км ,  87  км ,,,,,,,,,,,
  7.,534105 .,Кабардинская,  50  км ,  76  км ,,,,,,,,,,,
  8.,534016 .,Хадыженская,  59  км ,  67  км ,,,,,,,,,,,
  9.,534001 .,Куринский,  66  км ,  60  км ,,,,,,,,,,,
 10.,533916 .,Навагинская,  76  км ,  50  км ,,,,,,,,,,,
 11.,533920 .,Пшиш,  85  км ,  41  км ,,,,,,,,,,,
 12.,533831 .,ОП Шаумян,  89  км ,  38  км ,,,,,,,,,,,
 13.,533827 .,Гойтх,  92  км ,  35  км ,,,,,,,,,,,
 14.,533812 .,Индюк (рзд),  99  км ,  28  км ,,,,,,,,,,,
 15.,533808 .,Кривенковская, 107  км ,  20  км ,,,,,,,,,,,
 16.,533719 .,ОП Кирпичное, 112  км ,  15  км ,,,,,,,,,,,
 17.,533723 .,ОП Цыпка, 114  км ,  13  км ,,,,,,,,,,,
 18.,533738 .,Греческий, 116  км ,  11  км ,,,,,,,,,,,
 19.,533102 .,Туапсе-Сортировочная (эксп.), 127  км ,   0  км ,,,,,,,,,,,
 20.,533403 .,Туапсе-Сортировочная, 127  км ,   0  км ,,,,,,,,,,,
 21.,533507 .,Туапсе-Сортировочная (слив), 127  км ,   0  км ,,,,,,,,,,,
 22.,533600 .,Туапсе-Сортировочная (перев.), 127  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 51-032 ""ТУАПСЕ-СОРТИРОВОЧНАЯ - ВЕСЕЛОЕ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туапсе-Сортировочная,до ст. Веселое (эксп.),,,,,,,,,,,
  1.,533403 .,Туапсе-Сортировочная,   0  км , 116  км ,,,,,,,,,,,
  2.,533367 .,Туапсе-Пассажирская,   2  км , 114  км ,,,,,,,,,,,
  3.,533352 .,ОП Весна,   5  км , 111  км ,,,,,,,,,,,
  4.,533348 .,ОП Гизель-Дере,   6  км , 110  км ,,,,,,,,,,,
  5.,533333 .,ОП Южный,   7  км , 109  км ,,,,,,,,,,,
  6.,533329 .,ОП Дедеркой,   8  км , 108  км ,,,,,,,,,,,
  7.,533305 .,Шепси (рзд),  11  км , 105  км ,,,,,,,,,,,
  8.,533314 .,ОП Магри,  13  км , 103  км ,,,,,,,,,,,
  9.,533282 .,ОП Спутник,  15  км , 101  км ,,,,,,,,,,,
 10.,533278 .,ОП Макопсе,  17  км ,  99  км ,,,,,,,,,,,
 11.,533263 .,ОП Дружба,  18  км ,  98  км ,,,,,,,,,,,
 12.,533259 .,ОП Смена,  20  км ,  96  км ,,,,,,,,,,,
 13.,533244 .,ОП Голубева Дача,  21  км ,  95  км ,,,,,,,,,,,
 14.,533239 .,Водопадный (рзд),  22  км ,  94  км ,,,,,,,,,,,
 15.,533225 .,ОП Аше,  25  км ,  91  км ,,,,,,,,,,,
 16.,533210 .,ОП Мамедова Щель,  27  км ,  89  км ,,,,,,,,,,,
 17.,533206 .,Лазаревская,  31  км ,  85  км ,,,,,,,,,,,
 18.,533174 .,ОП Солоники,  36  км ,  80  км ,,,,,,,,,,,
 19.,533162 .,ОП Волконская,  39  км ,  77  км ,,,,,,,,,,,
 20.,533155 .,ОП ВВС,  40  км ,  76  км ,,,,,,,,,,,
 21.,533140 .,Чемитоквадже (рзд),  42  км ,  74  км ,,,,,,,,,,,
 22.,533136 .,ОП Головинка,  48  км ,  68  км ,,,,,,,,,,,
 23.,533121 .,ОП Лазурный Берег,  50  км ,  66  км ,,,,,,,,,,,
 24.,533117 .,Якорная Щель (рзд),  54  км ,  62  км ,,,,,,,,,,,
 25.,533032 .,ОП Совхоз,  57  км ,  59  км ,,,,,,,,,,,
 26.,533028 .,ОП Вардане,  60  км ,  56  км ,,,,,,,,,,,
 27.,533013 .,ОП Лесная,  62  км ,  54  км ,,,,,,,,,,,
 28.,533047 .,Лоо,  64  км ,  52  км ,,,,,,,,,,,
 29.,532951 .,ОП Горный Воздух,  65  км ,  51  км ,,,,,,,,,,,
 30.,532947 .,ОП Уч-Дере,  68  км ,  48  км ,,,,,,,,,,,
 31.,532932 .,Дагомыс (рзд),  69  км ,  47  км ,,,,,,,,,,,
 32.,532928 .,ОП Квартал Бригада,  71  км ,  45  км ,,,,,,,,,,,
 33.,532913 .,ОП Мамайка,  76  км ,  40  км ,,,,,,,,,,,
 34.,532909 .,Сочи,  82  км ,  34  км ,,,,,,,,,,,
 35.,532862 .,ОП Стадион,  86  км ,  30  км ,,,,,,,,,,,
 36.,532858 .,Мацеста (рзд),  90  км ,  26  км ,,,,,,,,,,,
 37.,532843 .,ОП Ахун,  92  км ,  24  км ,,,,,,,,,,,
 38.,532839 .,Хоста,  97  км ,  19  км ,,,,,,,,,,,
 39.,532824 .,ОП Кудепста,  98  км ,  18  км ,,,,,,,,,,,
 40.,532814 .,ОП Известия, 101  км ,  15  км ,,,,,,,,,,,
 41.,532805 .,Адлер, 105  км ,  11  км ,,,,,,,,,,,
 42.,532769 .,ОП Олимпийская Деревня, 110  км ,   6  км ,,,,,,,,,,,
 43.,532773 .,Имеретинский Курорт, 112  км ,   4  км ,,,,,,,,,,,
 44.,532701 .,Веселое, 114  км ,   2  км ,,,,,,,,,,,
 45.,532608 .,Веселое (эксп.), 116  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 51-033 ""БАТАЙСК - САЛЬСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Батайск,до ст. Сальск,,,,,,,,,,,
  1.,510007 .,Батайск,   0  км , 177  км ,,,,,,,,,,,
  2.,517171 .,ОП Ягодка,   7  км , 170  км ,,,,,,,,,,,
  3.,517114 .,Мокрый Батай,  15  км , 162  км ,,,,,,,,,,,
  4.,517105 .,Конармейская,  33  км , 144  км ,,,,,,,,,,,
  5.,517129 .,ОП Ост. Пункт 44 км,  44  км , 133  км ,,,,,,,,,,,
  6.,517203 .,Кагальник,  49  км , 128  км ,,,,,,,,,,,
  7.,517307 .,Зерноград,  61  км , 116  км ,,,,,,,,,,,
  8.,517400 .,Мечетинская,  75  км , 102  км ,,,,,,,,,,,
  9.,517415 .,ОП Ост. Пункт 89 км,  89  км ,  88  км ,,,,,,,,,,,
 10.,517504 .,Атаман, 106  км ,  71  км ,,,,,,,,,,,
 11.,517608 .,Целина, 135  км ,  42  км ,,,,,,,,,,,
 12.,517612 .,ОП Ост. Пункт 147 км, 147  км ,  30  км ,,,,,,,,,,,
 13.,517701 .,Трубецкая, 159  км ,  18  км ,,,,,,,,,,,
 14.,517716 .,ОП Ост. Пункт 169 км, 169  км ,   8  км ,,,,,,,,,,,
 15.,518403 .,Сальск, 177  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 51-034 ""САЛЬСК - КУБЕРЛЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сальск,до ст. Куберле,,,,,,,,,,,
  1.,518403 .,Сальск,   0  км ,  90  км ,,,,,,,,,,,
  2.,518827 .,Шаблиевская,  10  км ,  80  км ,,,,,,,,,,,
  3.,518812 .,Маныч (рзд),  19  км ,  71  км ,,,,,,,,,,,
  4.,518901 .,Пролетарская,  29  км ,  61  км ,,,,,,,,,,,
  5.,518920 .,Ельмут,  49  км ,  41  км ,,,,,,,,,,,
  6.,518935 .,ОП Куреный,  59  км ,  31  км ,,,,,,,,,,,
  7.,519001 .,Двойная,  68  км ,  22  км ,,,,,,,,,,,
  8.,519105 .,Куберле,  90  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 51-035 ""КУБЕРЛЕ - КОТЕЛЬНИКОВО (Приволжской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Куберле,до ст. Котельниково,,,,,,,,,,,
  1.,519105 .,Куберле,   0  км , 108  км ,,,,,,,,,,,
  2.,519110 .,Хутуны (рзд),  11  км ,  97  км ,,,,,,,,,,,
  3.,519209 .,Зимовники,  28  км ,  80  км ,,,,,,,,,,,
  4.,519228 .,Гашун,  46  км ,  62  км ,,,,,,,,,,,
  5.,519247 .,ОП Ост. Пункт 240 км,  57  км ,  51  км ,,,,,,,,,,,
  6.,519302 .,Ремонтная,  65  км ,  43  км ,,,,,,,,,,,
  7.,519425 .,Семичная,  86  км ,  22  км ,,,,,,,,,,,
  8.,519410 .,Мелиоративный (рзд),  97  км ,  11  км ,,,,,,,,,,,
  9.,612802 .,Котельниково, 108  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 36) участок 51-036 ""САЛЬСК - ТИХОРЕЦКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сальск,до ст. Тихорецкая,,,,,,,,,,,
  1.,518403 .,Сальск,   0  км , 147  км ,,,,,,,,,,,
  2.,518352 .,Забытый (рзд),   9  км , 138  км ,,,,,,,,,,,
  3.,518348 .,ОП Ост. Пункт 403 км,  15  км , 132  км ,,,,,,,,,,,
  4.,518329 .,ОП Ост. Пункт 411 км,  23  км , 124  км ,,,,,,,,,,,
  5.,518300 .,Развильная,  37  км , 110  км ,,,,,,,,,,,
  6.,518225 .,ОП Ост. Пункт 431 км,  42  км , 105  км ,,,,,,,,,,,
  7.,518206 .,Песчанокопская,  55  км ,  92  км ,,,,,,,,,,,
  8.,518102 .,Белоглинская,  77  км ,  70  км ,,,,,,,,,,,
  9.,518013 .,ОП Горькая Балка,  89  км ,  58  км ,,,,,,,,,,,
 10.,518009 .,Ея,  99  км ,  48  км ,,,,,,,,,,,
 11.,517909 .,Ровное, 108  км ,  39  км ,,,,,,,,,,,
 12.,517805 .,Порошинская, 126  км ,  21  км ,,,,,,,,,,,
 13.,520102 .,Тихорецкая, 147  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 37) участок 51-037 ""ТИХОРЕЦКАЯ - КРАСНОДАР I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тихорецкая,до ст. Краснодар I,,,,,,,,,,,
  1.,520102 .,Тихорецкая,   0  км , 136  км ,,,,,,,,,,,
  2.,525318 .,Челбас,  12  км , 124  км ,,,,,,,,,,,
  3.,525214 .,Газырь (рзд),  20  км , 116  км ,,,,,,,,,,,
  4.,525106 .,Бурсак,  29  км , 107  км ,,,,,,,,,,,
  5.,525017 .,Бузинка (рзд),  40  км ,  96  км ,,,,,,,,,,,
  6.,525002 .,Выселки,  52  км ,  84  км ,,,,,,,,,,,
  7.,524921 .,ОП Журавское,  58  км ,  78  км ,,,,,,,,,,,
  8.,524917 .,Козырьки (рзд),  64  км ,  72  км ,,,,,,,,,,,
  9.,524902 .,Кореновск,  72  км ,  64  км ,,,,,,,,,,,
 10.,524813 .,Платнировская,  83  км ,  53  км ,,,,,,,,,,,
 11.,524705 .,Пластуновская,  96  км ,  40  км ,,,,,,,,,,,
 12.,524601 .,Динская, 107  км ,  29  км ,,,,,,,,,,,
 13.,524508 .,Агроном, 115  км ,  21  км ,,,,,,,,,,,
 14.,524423 .,ОП ТЭЦ, 118  км ,  18  км ,,,,,,,,,,,
 15.,524419 .,Лорис (рзд), 123  км ,  13  км ,,,,,,,,,,,
 16.,524404 .,Краснодар I, 136  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 38) участок 51-038 ""КРАСНОДАР I - КРЫМСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Краснодар I,до ст. Крымская,,,,,,,,,,,
  1.,524404 .,Краснодар I,   0  км ,  86  км ,,,,,,,,,,,
  2.,524156 .,Кубань (рзд),   4  км ,  82  км ,,,,,,,,,,,
  3.,524103 .,Энем I,  12  км ,  74  км ,,,,,,,,,,,
  4.,524000 .,Афипская,  20  км ,  66  км ,,,,,,,,,,,
  5.,523904 .,Северская,  31  км ,  55  км ,,,,,,,,,,,
  6.,523806 .,Ильская,  42  км ,  44  км ,,,,,,,,,,,
  7.,523702 .,Хабль,  48  км ,  38  км ,,,,,,,,,,,
  8.,523613 .,ОП Холмская,  54  км ,  32  км ,,,,,,,,,,,
  9.,523609 .,Ахтырская,  58  км ,  28  км ,,,,,,,,,,,
 10.,523524 .,Эриванский (рзд),  65  км ,  21  км ,,,,,,,,,,,
 11.,523519 .,Разъезд 738 км,  66  км ,  20  км ,,,,,,,,,,,
 12.,523505 .,Абинская,  74  км ,  12  км ,,,,,,,,,,,
 13.,521603 .,Крымская,  86  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 39) участок 51-039 ""КРЫМСКАЯ - КАВКАЗ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Крымская,до ст. Кавказ,,,,,,,,,,,
  1.,521603 .,Крымская,   0  км , 164  км ,,,,,,,,,,,
  2.,521800 .,Разъезд 9 км,   8  км , 156  км ,,,,,,,,,,,
  3.,522536 .,Киевский,  21  км , 143  км ,,,,,,,,,,,
  4.,522517 .,ОП Ост. Пункт 23 км,  23  км , 141  км ,,,,,,,,,,,
  5.,522521 .,ОП Ост. Пункт 30 км,  30  км , 134  км ,,,,,,,,,,,
  6.,522606 .,Варениковская,  43  км , 121  км ,,,,,,,,,,,
  7.,522610 .,Чекон (рзд),  56  км , 108  км ,,,,,,,,,,,
  8.,522709 .,Юровский,  67  км ,  97  км ,,,,,,,,,,,
  9.,522714 .,ОП Джигинский,  76  км ,  88  км ,,,,,,,,,,,
 10.,522907 .,Красная Стрела (перев.),  84  км ,  80  км ,,,,,,,,,,,
 11.,522930 .,Красная Стрела,  84  км ,  80  км ,,,,,,,,,,,
 12.,522502 .,Старотитаровка,  95  км ,  69  км ,,,,,,,,,,,
 13.,523100 .,"Вышестеблиевская (налив, эксп.)", 105  км ,  59  км ,,,,,,,,,,,
 14.,523204 .,Вышестеблиевская, 105  км ,  59  км ,,,,,,,,,,,
 15.,523401 .,Вышестеблиевская (перев.), 105  км ,  59  км ,,,,,,,,,,,
 16.,525205 .,Вышестеблиевская (эксп.), 105  км ,  59  км ,,,,,,,,,,,
 17.,523308 .,Тамань, 120  км ,  44  км ,,,,,,,,,,,
 18.,523420 .,Фонталовская, 137  км ,  27  км ,,,,,,,,,,,
 19.,523416 .,ОП Ост. Пункт 144 км, 144  км ,  20  км ,,,,,,,,,,,
 20.,527900 .,Кавказ, 164  км ,   0  км ,,,,,,,,,,,
 21.,528000 .,"Кавказ (паром, эксп.)", 164  км ,   0  км ,,,,,,,,,,,
 22.,528104 .,Кавказ (эксп.), 164  км ,   0  км ,,,,,,,,,,,
