Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Западно-Сибирской ж.д. (код дороги 83),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 83-001 ""НАЗЫВАЕВСКАЯ - КАРБЫШЕВО I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Называевская,до ст. Карбышево I,,,,,,,,,,,
 11.,844542 .,ОП Шиловский ,  60  км , 246  км ,,,,,,,,,,,
 12.,844538 .,ОП Степное,  62  км , 244  км ,,,,,,,,,,,
 13.,844523 .,ОП Труд,  70  км , 236  км ,,,,,,,,,,,
 14.,844504 .,Топчиха,  79  км , 227  км ,,,,,,,,,,,
 15.,844415 .,ОП Дружба,  93  км , 213  км ,,,,,,,,,,,
 16.,844449 .,Победим,  98  км , 208  км ,,,,,,,,,,,
 17.,844311 .,ОП Запрудное, 119  км , 187  км ,,,,,,,,,,,
 18.,844307 .,Алейская, 124  км , 182  км ,,,,,,,,,,,
 19.,844218 .,ОП Советская Сибирь, 136  км , 170  км ,,,,,,,,,,,
 20.,844203 .,Язевка-Сибирская, 147  км , 159  км ,,,,,,,,,,,
 21.,844100 .,Шипуново, 172  км , 134  км ,,,,,,,,,,,
 22.,843944 .,Хлопуново, 197  км , 109  км ,,,,,,,,,,,
 23.,843906 .,Поспелиха, 211  км ,  95  км ,,,,,,,,,,,
 24.,843817 .,ОП За Урожай, 221  км ,  85  км ,,,,,,,,,,,
 25.,843802 .,Озимая, 236  км ,  70  км ,,,,,,,,,,,
 26.,843677 .,Мамонтово, 251  км ,  55  км ,,,,,,,,,,,
 27.,843610 .,ОП Ост. Пункт 485 км, 257  км ,  49  км ,,,,,,,,,,,
 28.,843535 .,ОП Зарница , 266  км ,  40  км ,,,,,,,,,,,
 29.,843543 .,ОП Тракторный, 274  км ,  32  км ,,,,,,,,,,,
 30.,843520 .,ОП РЗЗ, 277  км ,  29  км ,,,,,,,,,,,
 31.,843484 .,ОП Платформа АТЗ, 278  км ,  28  км ,,,,,,,,,,,
 32.,843408 .,Рубцовск, 280  км ,  26  км ,,,,,,,,,,,
 33.,843412 .,ОП Алтайсельмаш, 282  км ,  24  км ,,,,,,,,,,,
 34.,843427 .,ОП Лучистая, 284  км ,  22  км ,,,,,,,,,,,
 35.,843431 .,ОП Мичуринский, 288  км ,  18  км ,,,,,,,,,,,
 36.,843446 .,ОП Алей, 291  км ,  15  км ,,,,,,,,,,,
 37.,843450 .,ОП Колос , 294  км ,  12  км ,,,,,,,,,,,
 38.,843465 .,ОП Зерно, 300  км ,   6  км ,,,,,,,,,,,
 39.,843477 .,ОП Веселый Яр, 303  км ,   3  км ,,,,,,,,,,,
 40.,843304 .,Локоть (эксп. на Рубцовск), 306  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 83-016 ""КАРБЫШЕВО I - ИРТЫШСКОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Карбышево I,до ст. Иртышское,,,,,,,,,,,
  1.,830304 .,Карбышево I,   0  км , 165  км ,,,,,,,,,,,
  2.,832761 .,ОП МАГИСТРАЛЬНЫЙ ,   5  км , 160  км ,,,,,,,,,,,
  3.,832600 .,Карбышево II,   8  км , 157  км ,,,,,,,,,,,
  4.,832615 .,Фадино (обп),  23  км , 142  км ,,,,,,,,,,,
  5.,832634 .,ОП Иртышские Зори,  27  км , 138  км ,,,,,,,,,,,
  6.,832649 .,ОП Вагонник,  30  км , 135  км ,,,,,,,,,,,
  7.,832579 .,ОП ПЕРЕЕЗД,  37  км , 128  км ,,,,,,,,,,,
  8.,832628 .,ОП Новоселецк,  39  км , 126  км ,,,,,,,,,,,
  9.,832653 .,ОП Таврическое,  53  км , 112  км ,,,,,,,,,,,
 10.,834502 .,Стрела,  56  км , 109  км ,,,,,,,,,,,
 11.,834517 .,ОП Амре,  74  км ,  91  км ,,,,,,,,,,,
 12.,834606 .,Жатва,  91  км ,  74  км ,,,,,,,,,,,
 13.,834610 .,ОП Новоуральский, 107  км ,  58  км ,,,,,,,,,,,
 14.,834700 .,Любовка, 123  км ,  42  км ,,,,,,,,,,,
 15.,834697 .,ОП Каразюк, 135  км ,  30  км ,,,,,,,,,,,
 16.,834714 .,ОП Талапкер, 139  км ,  26  км ,,,,,,,,,,,
 17.,834733 .,ОП ДРОБЫШЕВО, 145  км ,  20  км ,,,,,,,,,,,
 18.,834729 .,ОП Тайтык, 156  км ,   9  км ,,,,,,,,,,,
 19.,835007 .,Иртышское, 165  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 83-018 ""ИРТЫШСКОЕ - ОСОЛОДИНО (ОБП)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Иртышское,до ст. Осолодино (обп),,,,,,,,,,,
  1.,835007 .,Иртышское,   0  км , 202  км ,,,,,,,,,,,
  2.,865093 .,ОП Железнодорожник,   7  км , 195  км ,,,,,,,,,,,
  3.,835308 .,Черлак,  14  км , 188  км ,,,,,,,,,,,
  4.,835312 .,ОП Урлютюб,  29  км , 173  км ,,,,,,,,,,,
  5.,835327 .,ОП Турсумбай,  46  км , 156  км ,,,,,,,,,,,
  6.,835401 .,Валиханово,  60  км , 142  км ,,,,,,,,,,,
  7.,835416 .,ОП Кожанбай,  80  км , 122  км ,,,,,,,,,,,
  8.,835420 .,ОП Осенний,  98  км , 104  км ,,,,,,,,,,,
  9.,835435 .,Мынкуль, 114  км ,  88  км ,,,,,,,,,,,
 10.,835510 .,Кызылтуз (обп), 133  км ,  69  км ,,,,,,,,,,,
 11.,835524 .,ОП Теренгуль, 151  км ,  51  км ,,,,,,,,,,,
 12.,835539 .,Районная (обп), 168  км ,  34  км ,,,,,,,,,,,
 13.,835543 .,ОП Кусган, 186  км ,  16  км ,,,,,,,,,,,
 14.,835558 .,Осолодино (обп), 202  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 83-019 ""ОСОЛОДИНО (ОБП) - СРЕДНЕСИБИРСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Осолодино (обп),до ст. Среднесибирская,,,,,,,,,,,
  1.,835558 .,Осолодино (обп),   0  км , 390  км ,,,,,,,,,,,
  2.,835577 .,Чебачий (обп),  18  км , 372  км ,,,,,,,,,,,
  3.,835905 .,Зубково,  48  км , 342  км ,,,,,,,,,,,
  4.,835933 .,ОП Ульяновка,  61  км , 329  км ,,,,,,,,,,,
  5.,835948 .,ОП Аксёниха,  68  км , 322  км ,,,,,,,,,,,
  6.,836000 .,Краснозерское,  88  км , 302  км ,,,,,,,,,,,
  7.,836014 .,ОП Центральный, 103  км , 287  км ,,,,,,,,,,,
  8.,836103 .,Хабары, 116  км , 274  км ,,,,,,,,,,,
  9.,836230 .,Урываево, 130  км , 260  км ,,,,,,,,,,,
 10.,836211 .,ОП Село Береговое, 148  км , 242  км ,,,,,,,,,,,
 11.,836226 .,ОП Катешное, 149  км , 241  км ,,,,,,,,,,,
 12.,836300 .,Панкрушиха, 157  км , 233  км ,,,,,,,,,,,
 13.,836315 .,ОП Паньшиха, 170  км , 220  км ,,,,,,,,,,,
 14.,836438 .,Световская, 183  км , 207  км ,,,,,,,,,,,
 15.,836527 .,ОП Новая Дубрава, 211  км , 179  км ,,,,,,,,,,,
 16.,836601 .,Камень-на-Оби, 232  км , 158  км ,,,,,,,,,,,
 17.,836705 .,Плотинная, 242  км , 148  км ,,,,,,,,,,,
 18.,836715 .,ОП Аллак, 250  км , 140  км ,,,,,,,,,,,
 19.,836724 .,ОП Родина, 255  км , 135  км ,,,,,,,,,,,
 20.,836739 .,Тараданово (обп), 268  км , 122  км ,,,,,,,,,,,
 21.,836743 .,ОП Клыгино, 286  км , 104  км ,,,,,,,,,,,
 22.,836809 .,Сузун, 301  км ,  89  км ,,,,,,,,,,,
 23.,836813 .,ОП Новоосиновый, 317  км ,  73  км ,,,,,,,,,,,
 24.,836828 .,Рямы (обп), 334  км ,  56  км ,,,,,,,,,,,
 25.,836902 .,Ларичиха, 351  км ,  39  км ,,,,,,,,,,,
 26.,836917 .,ОП Круглый, 364  км ,  26  км ,,,,,,,,,,,
 27.,836921 .,Воронежская-Молодежная (обп), 375  км ,  15  км ,,,,,,,,,,,
 28.,836955 .,ОП Староперуново, 378  км ,  12  км ,,,,,,,,,,,
 29.,836936 .,ОП Ост. Пункт 747 км, 381  км ,   9  км ,,,,,,,,,,,
 30.,840804 .,Среднесибирская, 390  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 83-020 ""АЛТАЙСКАЯ - АРТЫШТА II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алтайская,до ст. Артышта II,,,,,,,,,,,
  1.,840005 .,Алтайская,   0  км , 200  км ,,,,,,,,,,,
  2.,841135 .,ОП Депо,   3  км , 197  км ,,,,,,,,,,,
  3.,841120 .,ОП Юбилейный,   7  км , 193  км ,,,,,,,,,,,
  4.,841192 .,ОП Сады,  10  км , 190  км ,,,,,,,,,,,
  5.,841116 .,ОП Укладочный,  13  км , 187  км ,,,,,,,,,,,
  6.,841239 .,ОП Солнечное,  17  км , 183  км ,,,,,,,,,,,
  7.,841154 .,ОП Правдинское,  20  км , 180  км ,,,,,,,,,,,
  8.,841243 .,ОП Черемшанка,  22  км , 178  км ,,,,,,,,,,,
  9.,841173 .,ОП Бешенцево,  26  км , 174  км ,,,,,,,,,,,
 10.,841142 .,ОП Голубцово,  30  км , 170  км ,,,,,,,,,,,
 11.,841169 .,ОП Новочесноковка,  33  км , 167  км ,,,,,,,,,,,
 12.,841188 .,ОП Сигнал,  37  км , 163  км ,,,,,,,,,,,
 13.,841224 .,Шпагино,  49  км , 151  км ,,,,,,,,,,,
 14.,841219 .,ОП Загонный,  54  км , 146  км ,,,,,,,,,,,
 15.,841309 .,Батунная,  74  км , 126  км ,,,,,,,,,,,
 16.,841402 .,Заринская,  84  км , 116  км ,,,,,,,,,,,
 17.,841417 .,ОП Чумыш,  88  км , 112  км ,,,,,,,,,,,
 18.,841421 .,ОП Кокорский,  93  км , 107  км ,,,,,,,,,,,
 19.,841436 .,ОП Новококорский,  99  км , 101  км ,,,,,,,,,,,
 20.,841455 .,Смазнево, 109  км ,  91  км ,,,,,,,,,,,
 21.,841604 .,Голуха, 126  км ,  74  км ,,,,,,,,,,,
 22.,841614 .,ОП Анатолий, 138  км ,  62  км ,,,,,,,,,,,
 23.,841703 .,Тягун, 149  км ,  51  км ,,,,,,,,,,,
 24.,841718 .,ОП Тогуленок, 160  км ,  40  км ,,,,,,,,,,,
 25.,841826 .,Аламбай, 171  км ,  29  км ,,,,,,,,,,,
 26.,841811 .,ОП Салаирская, 182  км ,  18  км ,,,,,,,,,,,
 27.,841915 .,ОП Каменный Ключ, 192  км ,   8  км ,,,,,,,,,,,
 28.,862701 .,Артышта II, 200  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 83-021 ""ИНСКАЯ - ТОГУЧИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Инская,до ст. Тогучин,,,,,,,,,,,
  1.,850007 .,Инская,   0  км ,  99  км ,,,,,,,,,,,
  2.,853880 .,ОП ТОГУЧИН-ЗАПАДНЫЙ,   0  км ,   0  км ,,,,,,,,,,,
  3.,850064 .,ОП Барышево,   5  км ,  94  км ,,,,,,,,,,,
  4.,853503 .,Крахаль,   8  км ,  91  км ,,,,,,,,,,,
  5.,853518 .,ОП Дачная,  11  км ,  88  км ,,,,,,,,,,,
  6.,853522 .,ОП Совхозная,  12  км ,  87  км ,,,,,,,,,,,
  7.,853537 .,ОП Шелковичиха,  16  км ,  83  км ,,,,,,,,,,,
  8.,853611 .,ОП Геодезическая,  19  км ,  80  км ,,,,,,,,,,,
  9.,853626 .,ОП Новородниковый,  21  км ,  78  км ,,,,,,,,,,,
 10.,853630 .,Восточная (обп),  25  км ,  74  км ,,,,,,,,,,,
 11.,853645 .,ОП Репьево,  28  км ,  71  км ,,,,,,,,,,,
 12.,853659 .,ОП Криница,  31  км ,  68  км ,,,,,,,,,,,
 13.,853664 .,ОП Паровозный,  34  км ,  65  км ,,,,,,,,,,,
 14.,853679 .,ОП Мотково,  39  км ,  60  км ,,,,,,,,,,,
 15.,853683 .,ОП Льниха ,  41  км ,  58  км ,,,,,,,,,,,
 16.,853734 .,ОП Боровушка,  45  км ,  54  км ,,,,,,,,,,,
 17.,853725 .,ОП Кувшинка,  48  км ,  51  км ,,,,,,,,,,,
 18.,853749 .,Буготак,  51  км ,  48  км ,,,,,,,,,,,
 19.,853715 .,ОП Льнозавод,  53  км ,  46  км ,,,,,,,,,,,
 20.,853804 .,Изынский,  59  км ,  40  км ,,,,,,,,,,,
 21.,853876 .,ОП Салаир,  64  км ,  35  км ,,,,,,,,,,,
 22.,853819 .,ОП Отгонка,  68  км ,  31  км ,,,,,,,,,,,
 23.,853823 .,ОП Мурлыткино,  75  км ,  24  км ,,,,,,,,,,,
 24.,853838 .,ОП Рожневский Бор,  78  км ,  21  км ,,,,,,,,,,,
 25.,853842 .,ОП Мезениха,  84  км ,  15  км ,,,,,,,,,,,
 26.,853857 .,ОП Кудрино,  90  км ,   9  км ,,,,,,,,,,,
 27.,853861 .,ОП Китерня,  92  км ,   7  км ,,,,,,,,,,,
 28.,853908 .,Тогучин,  99  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 83-024 ""МОСКОВКА - КОМБИНАТСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Московка,до ст. Карбышево I,до ст. Татарская,,,,,,,,,,
  1.,830003 .,Московка,   0  км ,  13  км , 161  км ,,,,,,,,,,
  2.,831203 .,Омск-Восточный,   5  км ,  18  км , 166  км ,,,,,,,,,,
  3.,831311 .,Универсальная,  10  км ,  23  км , 171  км ,,,,,,,,,,
  4.,831400 .,Омск-Северный,  17  км ,  30  км , 178  км ,,,,,,,,,,
  5.,831504 .,Комбинатская,  27  км ,  40  км , 188  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 83-025 ""АЛТАЙСКАЯ - БИЙСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алтайская,до ст. Бийск,,,,,,,,,,,
  1.,840005 .,Алтайская,   0  км , 147  км ,,,,,,,,,,,
  2.,840081 .,ОП Кузнечная,   3  км , 144  км ,,,,,,,,,,,
  3.,840096 .,ОП Хутор,  14  км , 133  км ,,,,,,,,,,,
  4.,842119 .,ОП Лосиха ,  16  км , 131  км ,,,,,,,,,,,
  5.,842142 .,ОП Бобровский Лес,  23  км , 124  км ,,,,,,,,,,,
  6.,842157 .,ОП Алтайстрой,  25  км , 122  км ,,,,,,,,,,,
  7.,842176 .,ОП Баюновские Зори,  26  км , 121  км ,,,,,,,,,,,
  8.,842180 .,ОП Красивое,  28  км , 119  км ,,,,,,,,,,,
  9.,842161 .,Баюново,  30  км , 117  км ,,,,,,,,,,,
 10.,842212 .,ОП Романово,  36  км , 111  км ,,,,,,,,,,,
 11.,842123 .,ОП Косиха,  39  км , 108  км ,,,,,,,,,,,
 12.,842138 .,ОП Ягодное,  44  км , 103  км ,,,,,,,,,,,
 13.,842208 .,Овчинниково,  53  км ,  94  км ,,,,,,,,,,,
 14.,842301 .,Гордеево,  65  км ,  82  км ,,,,,,,,,,,
 15.,842316 .,ОП Петровка,  68  км ,  79  км ,,,,,,,,,,,
 16.,842509 .,Большая Речка,  81  км ,  66  км ,,,,,,,,,,,
 17.,842513 .,ОП Ост. Пункт 90 км,  90  км ,  57  км ,,,,,,,,,,,
 18.,842621 .,Загайново,  92  км ,  55  км ,,,,,,,,,,,
 19.,842617 .,ОП Ост. Пункт 101 км, 101  км ,  46  км ,,,,,,,,,,,
 20.,842636 .,Буланиха, 107  км ,  40  км ,,,,,,,,,,,
 21.,842710 .,ОП Уткуль, 114  км ,  33  км ,,,,,,,,,,,
 22.,843003 .,Зональный, 124  км ,  23  км ,,,,,,,,,,,
 23.,843018 .,ОП Новая Чемровка, 135  км ,  12  км ,,,,,,,,,,,
 24.,843111 .,ОП Чемровка, 142  км ,   5  км ,,,,,,,,,,,
 25.,842903 .,Бийск (эксп.), 147  км ,   0  км ,,,,,,,,,,,
 26.,843200 .,Бийск, 147  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 83-028 ""БУЛАНИХА - СОКОЛИНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Буланиха,до ст. Алтайская,,,,,,,,,,,
  1.,842636 .,Буланиха,   0  км , 107  км ,,,,,,,,,,,
  2.,842814 .,Вершинино,  17  км , 124  км ,,,,,,,,,,,
  3.,842918 .,Соколинская,  34  км , 141  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 83-029 ""ГОРДЕЕВО - ПЕСЬЯНКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гордеево,до ст. Алтайская,,,,,,,,,,,
  1.,842301 .,Гордеево,   0  км ,  65  км ,,,,,,,,,,,
  2.,842414 .,Песьянка,  18  км ,  83  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 83-030 ""БОЛОТНАЯ - ЮРГА I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Болотная,до ст. Юрга I,,,,,,,,,,,
  1.,854402 .,Болотная,   0  км ,  30  км ,,,,,,,,,,,
  2.,870458 .,ОП Тын,   9  км ,  21  км ,,,,,,,,,,,
  3.,870439 .,ОП Таскаево,  18  км ,  12  км ,,,,,,,,,,,
  4.,870424 .,ОП Ост. Пункт 3482 км,  21  км ,   9  км ,,,,,,,,,,,
  5.,870416 .,Блок-пост (пп),  26  км ,   4  км ,,,,,,,,,,,
  6.,870405 .,Юрга I,  30  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 83-031 ""ЮРГА I - ТАЙГА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Юрга I,до ст. Тайга,,,,,,,,,,,
  1.,870405 .,Юрга I,   0  км ,  73  км ,,,,,,,,,,,
  2.,870462 .,ОП Ферросплавный завод,   4  км ,  69  км ,,,,,,,,,,,
  3.,870477 .,ОП Рыбзавод,   7  км ,  66  км ,,,,,,,,,,,
  4.,872909 .,Тутальская,  13  км ,  60  км ,,,,,,,,,,,
  5.,872913 .,ОП Октябрьский,  22  км ,  51  км ,,,,,,,,,,,
  6.,872928 .,ОП Тальменка,  28  км ,  45  км ,,,,,,,,,,,
  7.,872932 .,ОП Терехино,  33  км ,  40  км ,,,,,,,,,,,
  8.,873009 .,Литвиново,  40  км ,  33  км ,,,,,,,,,,,
  9.,873206 .,Яшкино,  46  км ,  27  км ,,,,,,,,,,,
 10.,873210 .,ОП Пищекомбинат,  51  км ,  22  км ,,,,,,,,,,,
 11.,873225 .,ОП Хопкино,  55  км ,  18  км ,,,,,,,,,,,
 12.,873231 .,ОП Кузель,  66  км ,   7  км ,,,,,,,,,,,
 13.,873308 .,Тайга,  73  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 83-032 ""ТАЙГА - ОСТ. ПУНКТ 3704 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тайга,до ст. Мариинск,,,,,,,,,,,
  1.,873308 .,Тайга,   0  км , 148  км ,,,,,,,,,,,
  2.,873371 .,ОП Восточный переезд,   2  км , 146  км ,,,,,,,,,,,
  3.,873333 .,ОП Мазалово,   8  км , 140  км ,,,,,,,,,,,
  4.,873348 .,ОП Пихтач,  18  км , 130  км ,,,,,,,,,,,
  5.,875926 .,Анжерская-Западная (обп),  27  км , 121  км ,,,,,,,,,,,
  6.,875907 .,Анжерская,  31  км , 117  км ,,,,,,,,,,,
  7.,875911 .,ОП Предсудженка,  36  км , 112  км ,,,,,,,,,,,
  8.,876007 .,Судженка,  40  км , 108  км ,,,,,,,,,,,
  9.,876011 .,ОП Мальцево,  49  км ,  99  км ,,,,,,,,,,,
 10.,876204 .,Яя,  60  км ,  88  км ,,,,,,,,,,,
 11.,876219 .,ОП Почитанка,  68  км ,  80  км ,,,,,,,,,,,
 12.,876308 .,Ижморская,  76  км ,  72  км ,,,,,,,,,,,
 13.,876331 .,ОП Иверка,  93  км ,  55  км ,,,,,,,,,,,
 14.,876401 .,Берикульская, 115  км ,  33  км ,,,,,,,,,,,
 15.,876420 .,ОП Сулуй, 125  км ,  23  км ,,,,,,,,,,,
 16.,876539 .,Антибесский, 135  км ,  13  км ,,,,,,,,,,,
 17.,876519 .,ОП Калининский, 141  км ,   7  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 83-033 ""АРТЫШТА II - НОВОКУЗНЕЦК-ВОСТОЧНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Артышта II,до ст. Новокузнецк-Восточный,,,,,,,,,,,
  1.,862701 .,Артышта II,   0  км , 102  км ,,,,,,,,,,,
  2.,862714 .,"ОП Платформа Парк ""Б""",   4  км ,  98  км ,,,,,,,,,,,
  3.,862729 .,ОП Тырган II,   9  км ,  93  км ,,,,,,,,,,,
  4.,863401 .,Трудармейская,  10  км ,  92  км ,,,,,,,,,,,
  5.,863399 .,ОП Копай,  15  км ,  87  км ,,,,,,,,,,,
  6.,863416 .,ОП Инченково,  18  км ,  84  км ,,,,,,,,,,,
  7.,863420 .,ОП Железнодорожник,  21  км ,  81  км ,,,,,,,,,,,
  8.,863505 .,Красный Камень,  29  км ,  73  км ,,,,,,,,,,,
  9.,863721 .,ОП Киселевск,  37  км ,  65  км ,,,,,,,,,,,
 10.,863717 .,ОП Шахта № 12,  42  км ,  60  км ,,,,,,,,,,,
 11.,863806 .,Черкасов Камень,  46  км ,  56  км ,,,,,,,,,,,
 12.,863897 .,ОП Усяты,  50  км ,  52  км ,,,,,,,,,,,
 13.,863907 .,Прокопьевск,  55  км ,  47  км ,,,,,,,,,,,
 14.,863914 .,Тупик,  59  км ,  43  км ,,,,,,,,,,,
 15.,863933 .,ОП Мясокомбинат,  63  км ,  39  км ,,,,,,,,,,,
 16.,864002 .,Зеньково,  65  км ,  37  км ,,,,,,,,,,,
 17.,864014 .,ОП Зеньковский Парк,  67  км ,  35  км ,,,,,,,,,,,
 18.,863702 .,Спиченково,  73  км ,  29  км ,,,,,,,,,,,
 19.,864033 .,ОП Транспортник,  75  км ,  27  км ,,,,,,,,,,,
 20.,864048 .,ОП Калачево,  78  км ,  24  км ,,,,,,,,,,,
 21.,864052 .,ОП Казарма,  82  км ,  20  км ,,,,,,,,,,,
 22.,864067 .,ОП Шарап,  87  км ,  15  км ,,,,,,,,,,,
 23.,864071 .,ОП Бунгур,  88  км ,  14  км ,,,,,,,,,,,
 24.,860009 .,Новокузнецк-Сортировочный,  90  км ,  12  км ,,,,,,,,,,,
 25.,860013 .,ОП Депо Новокузнецк,  91  км ,  11  км ,,,,,,,,,,,
 26.,860102 .,Новокузнецк,  95  км ,   7  км ,,,,,,,,,,,
 27.,860117 .,ОП Сызранская,  99  км ,   3  км ,,,,,,,,,,,
 28.,860206 .,Новокузнецк-Восточный, 102  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 83-034 ""НОВОКУЗНЕЦК-ВОСТОЧНЫЙ - ТОМУСИНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Новокузнецк-Восточный,до ст. Томусинская,,,,,,,,,,,
  1.,860206 .,Новокузнецк-Восточный,   0  км ,  28  км ,,,,,,,,,,,
  2.,864300 .,Абагур-Лесной,   4  км ,  24  км ,,,,,,,,,,,
  3.,864315 .,ОП Кешево,   6  км ,  22  км ,,,,,,,,,,,
  4.,864334 .,Атамановский (обг.п.),   9  км ,  19  км ,,,,,,,,,,,
  5.,864321 .,ОП Площадка,  10  км ,  18  км ,,,,,,,,,,,
  6.,864404 .,Тальжино,  16  км ,  12  км ,,,,,,,,,,,
  7.,864419 .,ОП Гидрозолоотвал,  23  км ,   5  км ,,,,,,,,,,,
  8.,864601 .,Томусинская,  28  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 83-035 ""ТОМУСИНСКАЯ - МЕЖДУРЕЧЕНСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Томусинская,до ст. Междуреченск,,,,,,,,,,,
  1.,864601 .,Томусинская,   0  км ,  29  км ,,,,,,,,,,,
  2.,864616 .,ОП Дружба,   4  км ,  25  км ,,,,,,,,,,,
  3.,864705 .,Мыски,  10  км ,  19  км ,,,,,,,,,,,
  4.,864717 .,ОП Сосновая,  17  км ,  12  км ,,,,,,,,,,,
  5.,864828 .,ОП Малинка,  18  км ,  11  км ,,,,,,,,,,,
  6.,864809 .,Кийзак,  23  км ,   6  км ,,,,,,,,,,,
  7.,864813 .,ОП Чебалсу,  27  км ,   2  км ,,,,,,,,,,,
  8.,864902 .,Междуреченск,  29  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 83-036 ""МЕЖДУРЕЧЕНСК - МЕЖДУРЕЧЕНСК-ГОРОД (П)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Междуреченск,до ст. Междуреченск-Город (п),,,,,,,,,,,
  1.,864902 .,Междуреченск,   0  км ,   2  км ,,,,,,,,,,,
  2.,864917 .,Междуреченск-Город (п),   2  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 83-037 ""ТОГУЧИН - ПРОЕКТНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тогучин,до ст. Проектная,,,,,,,,,,,
  1.,853908 .,Тогучин,   0  км , 169  км ,,,,,,,,,,,
  2.,860530 .,ОП Девино,   9  км , 160  км ,,,,,,,,,,,
  3.,860526 .,ОП Изылы,  15  км , 154  км ,,,,,,,,,,,
  4.,860511 .,ОП Гранит,  18  км , 151  км ,,,,,,,,,,,
  5.,860649 .,ОП Изылинка,  27  км , 142  км ,,,,,,,,,,,
  6.,860545 .,ОП Шахта,  31  км , 138  км ,,,,,,,,,,,
  7.,860600 .,Курундус,  35  км , 134  км ,,,,,,,,,,,
  8.,860742 .,Падунская,  57  км , 112  км ,,,,,,,,,,,
  9.,861035 .,ОП Бормотово,  86  км ,  83  км ,,,,,,,,,,,
 10.,861209 .,Промышленная, 102  км ,  67  км ,,,,,,,,,,,
 11.,861302 .,Егозово, 148  км ,  21  км ,,,,,,,,,,,
 12.,861336 .,Индустрия (пп), 156  км ,  13  км ,,,,,,,,,,,
 13.,861340 .,Красноярка (обп), 162  км ,   7  км ,,,,,,,,,,,
 14.,861406 .,Проектная, 169  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 83-038 ""ПРОЕКТНАЯ - АРТЫШТА I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
