Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Азербайджанской ж.д. (код дороги 55),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 55-001 ""ЯЛАМА (ЭКСП.) - БАЛАДЖАРЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ялама (эксп.),до ст. Баладжары,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 55-019 ""ГЯНДЖА - ГЯНДЖАЧАЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гянджа,до ст. Гянджачай,,,,,,,,,,,
  1.,556208 .,Гянджа,   0  км ,   2  км ,,,,,,,,,,,
  2.,556246 .,Гянджачай,   2  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 55-020 ""АЛАБАШЛЫ - КУЩИНСКИЙ МОСТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алабашлы,до ст. Кущинский Мост,,,,,,,,,,,
  1.,556602 .,Алабашлы,   0  км ,  35  км ,,,,,,,,,,,
  2.,556513 .,ОП Платформа 5 км,   5  км ,  30  км ,,,,,,,,,,,
  3.,556509 .,Кырыхлы,   9  км ,  26  км ,,,,,,,,,,,
  4.,556418 .,ОП Платформа 16 км,  16  км ,  19  км ,,,,,,,,,,,
  5.,556405 .,Кызылджа,  19  км ,  16  км ,,,,,,,,,,,
  6.,556335 .,ОП Платформа 21 км,  21  км ,  14  км ,,,,,,,,,,,
  7.,556320 .,ОП Платформа 23 км,  23  км ,  12  км ,,,,,,,,,,,
  8.,556316 .,Баян,  30  км ,   5  км ,,,,,,,,,,,
  9.,556301 .,Кущинский Мост,  35  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 55-021 ""АКСТАФА - БАРХУДАРЛЫ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Акстафа,до ст. Бархударлы (эксп.),,,,,,,,,,,
  1.,557200 .,Акстафа,   0  км ,  45  км ,,,,,,,,,,,
  2.,557234 .,Пойлы-Новая,   2  км ,  43  км ,,,,,,,,,,,
  3.,557408 .,Казах,  12  км ,  33  км ,,,,,,,,,,,
  4.,557501 .,Бархударлы,  30  км ,  15  км ,,,,,,,,,,,
  5.,557709 .,Бархударлы (эксп.),  45  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 55-022 ""САРАДЖАЛЯР - САБИР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сараджаляр,до ст. Сабир,,,,,,,,,,,
  1.,552404 .,Сараджаляр,   0  км ,   6  км ,,,,,,,,,,,
  2.,552508 .,Сабир,   6  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 55-023 ""МИНДЖЕВАНЬ - КАФАН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Минджевань,до ст. Кафан,,,,,,,,,,,
  1.,551204 .,Минджевань,   0  км ,  39  км ,,,,,,,,,,,
  2.,551223 .,ОП Платформа 2 км,   4  км ,  35  км ,,,,,,,,,,,
  3.,551238 .,ОП Платформа 8 км,   8  км ,  31  км ,,,,,,,,,,,
  4.,551242 .,Зангелан,  11  км ,  28  км ,,,,,,,,,,,
  5.,551257 .,ОП Платформа 13 км,  13  км ,  26  км ,,,,,,,,,,,
  6.,551261 .,Кишлак (рзд),  15  км ,  24  км ,,,,,,,,,,,
  7.,551276 .,ОП Платформа 19 км,  19  км ,  20  км ,,,,,,,,,,,
  8.,551280 .,ОП Платформа 23 км,  23  км ,  16  км ,,,,,,,,,,,
  9.,551444 .,Гасымов Магомед Иса Оглы,  26  км ,  13  км ,,,,,,,,,,,
 10.,551435 .,ОП Платформа 28 км,  28  км ,  11  км ,,,,,,,,,,,
 11.,551420 .,ОП Платформа 30 км,  30  км ,   9  км ,,,,,,,,,,,
 12.,551416 .,ОП Платформа 36 км,  36  км ,   3  км ,,,,,,,,,,,
 13.,551401 .,Кафан,  39  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 55-025 ""ЕНИ-СУРАХАНЫ (РЗД) - ГОВСАН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ени-Сураханы (рзд),до ст. Говсан,,,,,,,,,,,
  1.,547726 .,Ени-Сураханы (рзд),   0  км ,  10  км ,,,,,,,,,,,
  2.,547800 .,Говсан,  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 55-030 ""АЛЯТ - АЛЯТ (ЭКСП. НА АКТАУ-ПОРТ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алят,до ст. Алят (эксп. на Туркменбаши I),,,,,,,,,,,
  1.,548502 .,Алят,   0  км ,  10  км ,,,,,,,,,,,
  2.,548803 .,Алят (эксп. на Туркменбаши I),  10  км ,   0  км ,,,,,,,,,,,
  3.,549204 .,Алят (эксп. на Актау-Порт),  10  км ,   0  км ,,,,,,,,,,,
  4.,553002 .,Алят (эксп. на Курык-Порт),  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 55-031 ""ЗАБРАТ II (РЗД) - МАШТАГИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Забрат II (рзд),до ст. Маштаги,,,,,,,,,,,
  1.,557802 .,Забрат II (рзд),   0  км ,   7  км ,,,,,,,,,,,
  2.,549609 .,Маштаги,   7  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 55-032 ""ГЮЗДЕК - КАРАДАГ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гюздек,до ст. Карадаг,,,,,,,,,,,
  1.,546600 .,Гюздек,   0  км ,  37  км ,,,,,,,,,,,
  2.,548235 .,Тапа (рзд),   5  км ,  32  км ,,,,,,,,,,,
  3.,548201 .,Карадаг,  37  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 55-033 ""КАРАДАГ - КАРАДАГ (ТЕРМИНАЛ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Карадаг,до ст. Карадаг (терминал),,,,,,,,,,,
  1.,548201 .,Карадаг,   0  км ,   7  км ,,,,,,,,,,,
  2.,549702 .,Карадаг (терминал),   7  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 55-034 ""БАКУ-ПАССАЖИРСКАЯ - ЗЫРЯ (РЗД)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Баку-Пассажирская,до ст. Зыря (рзд),,,,,,,,,,,
  1.,547112 .,Баку-Пассажирская,   0  км ,  48  км ,,,,,,,,,,,
  2.,547016 .,ОП Нариманов,   3  км ,  45  км ,,,,,,,,,,,
  3.,547035 .,ОП Кишлы,   5  км ,  43  км ,,,,,,,,,,,
  4.,547046 .,Беюк-Шор,   7  км ,  41  км ,,,,,,,,,,,
  5.,547054 .,ОП Платформа 8 км,   8  км ,  40  км ,,,,,,,,,,,
  6.,547069 .,Бакиханов,  12  км ,  36  км ,,,,,,,,,,,
  7.,547750 .,Амираджаны (рзд),  16  км ,  32  км ,,,,,,,,,,,
  8.,549401 .,Сураханы,  18  км ,  30  км ,,,,,,,,,,,
  9.,547726 .,Ени-Сураханы (рзд),  22  км ,  26  км ,,,,,,,,,,,
 10.,547707 .,Бина,  27  км ,  21  км ,,,,,,,,,,,
 11.,547711 .,ОП Бакэлектроавтомат,  29  км ,  19  км ,,,,,,,,,,,
 12.,547684 .,ОП Азизбекова,  30  км ,  18  км ,,,,,,,,,,,
 13.,547675 .,Кала,  31  км ,  17  км ,,,,,,,,,,,
 14.,547904 .,Дюбенды (рзд),  42  км ,   6  км ,,,,,,,,,,,
 15.,549308 .,Зыря (рзд),  48  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 55-035 ""БАКИХАНОВ - СУМГАИТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бакиханов,до ст. Баку-Пассажирская,,,,,,,,,,,
  1.,547069 .,Бакиханов,   0  км ,  12  км ,,,,,,,,,,,
  2.,547073 .,Сабунчи,   2  км ,  14  км ,,,,,,,,,,,
  3.,547088 .,ОП Мухтаров,   3  км ,  15  км ,,,,,,,,,,,
  4.,547514 .,Забрат I (рзд),   5  км ,  17  км ,,,,,,,,,,,
  5.,557802 .,Забрат II (рзд),   7  км ,  19  км ,,,,,,,,,,,
  6.,546507 .,Пиршаги (рзд),  18  км ,  30  км ,,,,,,,,,,,
  7.,546579 .,ОП Гарадил,  23  км ,  35  км ,,,,,,,,,,,
  8.,546489 .,ОП Сары-Гая,  26  км ,  38  км ,,,,,,,,,,,
  9.,546475 .,ОП Джерат,  30  км ,  42  км ,,,,,,,,,,,
 10.,546460 .,ОП Сарай,  33  км ,  45  км ,,,,,,,,,,,
 11.,546456 .,Сумгаит-Новый (рзд),  36  км ,  48  км ,,,,,,,,,,,
 12.,546403 .,Сумгаит,  43  км ,  55  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 55-036 ""АЛЯТ - БАКУ-ТОРГОВАЯ ПРИСТАНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Алят,до ст. Баку-Торговая Пристань,,,,,,,,,,,
  1.,548502 .,Алят,   0  км ,  10  км ,,,,,,,,,,,
  2.,547209 .,Баку-Торговая Пристань (перев.),  10  км ,   0  км ,,,,,,,,,,,
  3.,547302 .,Баку-Торговая Пристань,  10  км ,   0  км ,,,,,,,,,,,
  4.,547406 .,Баку-Торговая Пристань (эксп.),  10  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 55-037 ""КИШЛЫ - БАКУ-ТОВАРНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кишлы,до ст. Баку-Товарная,,,,,,,,,,,
  1.,547001 .,Кишлы,   0  км ,   7  км ,,,,,,,,,,,
  2.,547105 .,Баку-Товарная,   7  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 55-038 ""БАКУ-ТОВАРНАЯ - БАКУ-ТОВАРНАЯ (НА ТЕРМИНАЛ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Баку-Товарная,до ст. Баку-Товарная (на терминал),,,,,,,,,,,
  1.,547105 .,Баку-Товарная,   0  км ,   5  км ,,,,,,,,,,,
  2.,547603 .,Баку-Товарная (на терминал),   5  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 55-039 ""САНГАЧАЛЫ - САНГАЧАЛЫ (ПЕРЕВ. ТЕРМИНАЛ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сангачалы,до ст. Сангачалы (перев. Терминал),,,,,,,,,,,
  1.,548305 .,Сангачалы,   0  км ,   2  км ,,,,,,,,,,,
  2.,548606 .,Сангачалы (перев. Терминал),   2  км ,   0  км ,,,,,,,,,,,
_____________________________________________________________________________________________,,,,,,,,,,,,,,,
