Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Литовской ж.д. (код дороги 12),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 12-001 ""ЙОНИШКИС (ЭКСП.) - ШЯУЛЯЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  6.,122320 .,ОП Кляпочяй,  29  км ,  68  км ,,,,,,,,,,,
  7.,122316 .,ОП Кальвяй,  35  км ,  62  км ,,,,,,,,,,,
  8.,122301 .,Валькининкай,  41  км ,  56  км ,,,,,,,,,,,
  9.,122212 .,ОП Памяркяй,  46  км ,  51  км ,,,,,,,,,,,
 10.,122208 .,Матуйзос,  50  км ,  47  км ,,,,,,,,,,,
 11.,121608 .,Варена,  61  км ,  36  км ,,,,,,,,,,,
 12.,121614 .,ОП Зярвинос,  73  км ,  24  км ,,,,,,,,,,,
 13.,121629 .,Марцинконис,  81  км ,  16  км ,,,,,,,,,,,
 14.,121633 .,ОП Маргенис,  91  км ,   6  км ,,,,,,,,,,,
 15.,121648 .,ОП Кабяляй,  95  км ,   2  км ,,,,,,,,,,,
 16.,121652 .,ОП Сянове (оп),  97  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 12-034 ""ЛЯНТВАРИС - КАЙШЯДОРИС"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лянтварис,до ст. Кайшядорис,,,,,,,,,,,
  1.,120908 .,Лянтварис,   0  км ,  49  км ,,,,,,,,,,,
  2.,120912 .,ОП Кариетишкес,   5  км ,  44  км ,,,,,,,,,,,
  3.,120927 .,ОП Бявандянишкес,   8  км ,  41  км ,,,,,,,,,,,
  4.,120931 .,ОП Рикантай,  10  км ,  39  км ,,,,,,,,,,,
  5.,120950 .,ОП Балтамишкис,  18  км ,  31  км ,,,,,,,,,,,
  6.,122706 .,Вевис,  24  км ,  25  км ,,,,,,,,,,,
  7.,122710 .,ОП Каугонис,  31  км ,  18  км ,,,,,,,,,,,
  8.,122725 .,Жасляй,  40  км ,   9  км ,,,,,,,,,,,
  9.,122803 .,Кайшядорис,  49  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 12-035 ""КАЙШЯДОРИС - ГАЙЖЮНАЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кайшядорис,до ст. Гайжюнай,,,,,,,,,,,
  1.,122803 .,Кайшядорис,   0  км ,  23  км ,,,,,,,,,,,
  2.,122833 .,Ливинтай,  11  км ,  12  км ,,,,,,,,,,,
  3.,124504 .,Гайжюнай,  23  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 12-036 ""ШВЯНЧЕНЕЛЯЙ - УТЯНА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Швянченеляй,до ст. Утяна,,,,,,,,,,,
  1.,128505 .,Швянченеляй,   0  км ,  48  км ,,,,,,,,,,,
  2.,128510 .,ОП Калтаненай,  10  км ,  38  км ,,,,,,,,,,,
  3.,128524 .,ОП Кяунялишкис,  19  км ,  29  км ,,,,,,,,,,,
  4.,128539 .,Салдутишкис,  27  км ,  21  км ,,,,,,,,,,,
  5.,128721 .,ОП Куктишкес,  37  км ,  11  км ,,,,,,,,,,,
  6.,128717 .,ОП Дягуляй,  43  км ,   5  км ,,,,,,,,,,,
  7.,128702 .,Утяна,  48  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 12-037 ""ШЯШТОКАЙ - МОЦКАВА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Шяштокай,до ст. Моцкава (эксп.),,,,,,,,,,,
  1.,123802 .,Шяштокай,   0  км ,  22  км ,,,,,,,,,,,
  2.,123304 .,Моцкава,   7  км ,  15  км ,,,,,,,,,,,
  3.,123003 .,Моцкава (эксп.),  22  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 12-038 ""КИВИШКЕС - ВАЙДОТАЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кивишкес,до ст. Вайдотай,,,,,,,,,,,
  1.,120414 .,Кивишкес,   0  км ,  24  км ,,,,,,,,,,,
  2.,123003 .,Моцкава (эксп.),  11  км ,  13  км ,,,,,,,,,,,
  3.,120607 .,Вальчюнай,  20  км ,   4  км ,,,,,,,,,,,
  4.,121008 .,Вайдотай,  24  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 12-039 ""ВАЙДОТАЙ - ПАНЯРЯЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Вайдотай,до ст. Паняряй,,,,,,,,,,,
  1.,121008 .,Вайдотай,   0  км ,   7  км ,,,,,,,,,,,
  2.,120804 .,Паняряй,   7  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 12-040 ""АКМЯНЕ - КАРПЕНАЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Акмяне,до ст. Карпенай,,,,,,,,,,,
  1.,126707 .,Акмяне,   0  км ,  18  км ,,,,,,,,,,,
  2.,126603 .,Алькишкяй,  12  км ,   6  км ,,,,,,,,,,,
  3.,126800 .,Карпенай,  18  км ,   0  км ,,,,,,,,,,,
_____________________________________________________________________________________________,,,,,,,,,,,,,,,
