Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Горьковской ж.д. (код дороги 24),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 24-001 ""ПЕТУШКИ - ВЛАДИМИР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Петушки,до ст. Владимир,,,,,,,,,,,
" 14) участок 24-014 ""СВИЯЖСК - ЗЕЛЕНЫЙ ДОЛ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Свияжск,до ст. Зеленый Дол,,,,,,,,,,,
  1.,249004 .,Свияжск,   0  км ,   7  км ,,,,,,,,,,,
  2.,249019 .,ОП Вязовые,   2  км ,   5  км ,,,,,,,,,,,
  3.,249023 .,ОП Волга-Пост,   5  км ,   2  км ,,,,,,,,,,,
  4.,251201 .,Зеленый Дол,   7  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 24-015 ""ЗЕЛЕНЫЙ ДОЛ - ЮДИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Зеленый Дол,до ст. Юдино,,,,,,,,,,,
  1.,251201 .,Зеленый Дол,   0  км ,  23  км ,,,,,,,,,,,
  2.,251112 .,ОП Атлашкино,   6  км ,  17  км ,,,,,,,,,,,
  3.,251127 .,ОП Сосновый Бор,   8  км ,  15  км ,,,,,,,,,,,
  4.,251108 .,Васильево,  10  км ,  13  км ,,,,,,,,,,,
  5.,250069 .,ОП Дачная,  13  км ,  10  км ,,,,,,,,,,,
  6.,250054 .,ОП Им. М.П. Девятаева,  16  км ,   7  км ,,,,,,,,,,,
  7.,250040 .,ОП Обсерватория,  17  км ,   6  км ,,,,,,,,,,,
  8.,250035 .,ОП Займище,  20  км ,   3  км ,,,,,,,,,,,
  9.,250020 .,ОП ВРД,  21  км ,   2  км ,,,,,,,,,,,
 10.,250001 .,Юдино,  23  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 24-016 ""ЮДИНО - ДЕРБЫШКИ (ЧЕРЕЗ СТ. ВОССТАНИЕ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Юдино,до ст. Дербышки,,,,,,,,,,,
  1.,250001 .,Юдино,   0  км ,  20  км ,,,,,,,,,,,
  2.,250016 .,ОП Лебяжье,   7  км ,  13  км ,,,,,,,,,,,
  3.,250938 .,ОП Левченко,   9  км ,  11  км ,,,,,,,,,,,
  4.,250904 .,Восстание,  10  км ,  10  км ,,,,,,,,,,,
  5.,250919 .,Восстание-Пассажирская,  13  км ,   7  км ,,,,,,,,,,,
  6.,250923 .,ОП Элекон,  15  км ,   5  км ,,,,,,,,,,,
  7.,250942 .,ОП Брикетный,  17  км ,   3  км ,,,,,,,,,,,
  8.,251004 .,Дербышки,  20  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 24-017 ""ДЕРБЫШКИ - АГРЫЗ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дербышки,до ст. Агрыз,,,,,,,,,,,
  1.,251004 .,Дербышки,   0  км , 287  км ,,,,,,,,,,,
  2.,251019 .,ОП ж.к. Дербышки,   3  км , 284  км ,,,,,,,,,,,
  3.,251023 .,ОП Березовка,   6  км , 281  км ,,,,,,,,,,,
  4.,253103 .,Кендери,   7  км , 280  км ,,,,,,,,,,,
  5.,253207 .,Высокая Гора,  12  км , 275  км ,,,,,,,,,,,
  6.,253211 .,ОП Каменка-Санаторий,  14  км , 273  км ,,,,,,,,,,,
  7.,253226 .,ОП Калинино,  16  км , 271  км ,,,,,,,,,,,
  8.,253300 .,Бирюли,  20  км , 267  км ,,,,,,,,,,,
  9.,253315 .,ОП Старые Бирюли,  23  км , 264  км ,,,,,,,,,,,
 10.,253327 .,ОП Чепчуги,  26  км , 261  км ,,,,,,,,,,,
 11.,253404 .,Куркачи,  31  км , 256  км ,,,,,,,,,,,
 12.,253419 .,ОП Иске Казан,  34  км , 253  км ,,,,,,,,,,,
 13.,253423 .,ОП Камаево,  36  км , 251  км ,,,,,,,,,,,
 14.,253438 .,ОП Чурилино,  42  км , 245  км ,,,,,,,,,,,
 15.,253442 .,ОП Чулпаново,  46  км , 241  км ,,,,,,,,,,,
 16.,253457 .,ОП Качелино,  48  км , 239  км ,,,,,,,,,,,
 17.,253508 .,Арск,  53  км , 234  км ,,,,,,,,,,,
 18.,253512 .,ОП Чекурча,  63  км , 224  км ,,,,,,,,,,,
 19.,253527 .,ОП Смак-Корса,  69  км , 218  км ,,,,,,,,,,,
 20.,253531 .,Корса,  73  км , 214  км ,,,,,,,,,,,
 21.,253546 .,ОП Новое Чурилино,  78  км , 209  км ,,,,,,,,,,,
 22.,253550 .,ОП Миндюш,  82  км , 205  км ,,,,,,,,,,,
 23.,253601 .,Шемордан,  91  км , 196  км ,,,,,,,,,,,
 24.,253616 .,Иштуган,  99  км , 188  км ,,,,,,,,,,,
 25.,253620 .,Коинсар, 107  км , 180  км ,,,,,,,,,,,
 26.,253635 .,ОП Байлянгар, 114  км , 173  км ,,,,,,,,,,,
 27.,253646 .,ОП Состамак, 117  км , 170  км ,,,,,,,,,,,
 28.,253654 .,ОП Братья Комаровы, 126  км , 161  км ,,,,,,,,,,,
 29.,253705 .,Кукмор, 128  км , 159  км ,,,,,,,,,,,
 30.,253712 .,КАМЕННЫЙ КАРЬЕР, 132  км , 155  км ,,,,,,,,,,,
 31.,253809 .,Вятские Поляны, 137  км , 150  км ,,,,,,,,,,,
 32.,253813 .,ОП МУХИНО, 140  км , 147  км ,,,,,,,,,,,
 33.,253902 .,Ямное, 144  км , 143  км ,,,,,,,,,,,
 34.,254002 .,Заструг, 149  км , 138  км ,,,,,,,,,,,
 35.,254106 .,Сосновка, 156  км , 131  км ,,,,,,,,,,,
 36.,254110 .,ОП УСТЬ-ЛЮГА, 162  км , 125  км ,,,,,,,,,,,
 37.,254125 .,ОП Кочетло, 166  км , 121  км ,,,,,,,,,,,
 38.,254203 .,Кизнер, 175  км , 112  км ,,,,,,,,,,,
 39.,254318 .,ОП Ягул, 184  км , 103  км ,,,,,,,,,,,
 40.,254426 .,Саркуз, 194  км ,  93  км ,,,,,,,,,,,
 41.,254411 .,ОП Мултан, 202  км ,  85  км ,,,,,,,,,,,
 42.,254522 .,Люга, 210  км ,  77  км ,,,,,,,,,,,
 43.,254515 .,ОП Сюгаил, 219  км ,  68  км ,,,,,,,,,,,
 44.,254604 .,Можга, 227  км ,  60  км ,,,,,,,,,,,
 45.,254619 .,ОП Чумойтло, 237  км ,  50  км ,,,,,,,,,,,
 46.,254708 .,Пычас, 245  км ,  42  км ,,,,,,,,,,,
 47.,254712 .,ОП Ост. Пункт 1050 км, 251  км ,  36  км ,,,,,,,,,,,
 48.,254727 .,Карамбай, 257  км ,  30  км ,,,,,,,,,,,
 49.,254835 .,Уром, 267  км ,  20  км ,,,,,,,,,,,
 50.,254816 .,ОП Гожня, 276  км ,  11  км ,,,,,,,,,,,
 51.,254820 .,ОП Ост. Пункт 1079 км, 280  км ,   7  км ,,,,,,,,,,,
 52.,254905 .,Агрыз, 287  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 24-018 ""АГРЫЗ - АЛНАШИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Агрыз,до ст. Алнаши,,,,,,,,,,,
  1.,254905 .,Агрыз,   0  км ,  59  км ,,,,,,,,,,,
  2.,255217 .,Ижбобья,   7  км ,  52  км ,,,,,,,,,,,
  3.,255221 .,Терси,  25  км ,  34  км ,,,,,,,,,,,
  4.,255113 .,Мукшур,  43  км ,  16  км ,,,,,,,,,,,
  5.,255109 .,Алнаши,  59  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 24-019 ""АГРЫЗ - КАМА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Агрыз,до ст. Кама,,,,,,,,,,,
  1.,254905 .,Агрыз,   0  км ,  84  км ,,,,,,,,,,,
  2.,254939 .,ОП Успьян,   8  км ,  76  км ,,,,,,,,,,,
  3.,256027 .,Кичево,  17  км ,  67  км ,,,,,,,,,,,
  4.,256012 .,ОП Сундуково,  24  км ,  60  км ,,,,,,,,,,,
  5.,256135 .,Бугрыш,  33  км ,  51  км ,,,,,,,,,,,
  6.,256116 .,ОП Совхоз Удмурский,  38  км ,  46  км ,,,,,,,,,,,
  7.,256120 .,ОП Шевырялово,  45  км ,  39  км ,,,,,,,,,,,
  8.,256205 .,Сарапул,  56  км ,  28  км ,,,,,,,,,,,
  9.,256506 .,Армязь,  67  км ,  17  км ,,,,,,,,,,,
 10.,257015 .,Шолья,  77  км ,   7  км ,,,,,,,,,,,
 11.,257000 .,Кама,  84  км ,   0  км ,,,,,,,,,,,
 12.,257104 .,Кама (перев.),  84  км ,   0  км ,,,,,,,,,,,
 13.,257208 .,Кама (эксп.),  84  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 24-020 ""КАМА - СОЛДАТКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кама,до ст. Дружинино,,,,,,,,,,,
  1.,257000 .,Кама,   0  км , 402  км ,,,,,,,,,,,
  2.,257208 .,Кама (эксп.),   0  км , 402  км ,,,,,,,,,,,
  3.,257405 .,Камбарка,  10  км , 392  км ,,,,,,,,,,,
  4.,257509 .,Амзя,  21  км , 381  км ,,,,,,,,,,,
  5.,257706 .,Карманово,  32  км , 370  км ,,,,,,,,,,,
  6.,257710 .,ОП Энергетик,  34  км , 368  км ,,,,,,,,,,,
  7.,257725 .,ОП Бадряш,  42  км , 360  км ,,,,,,,,,,,
  8.,257800 .,Янаул,  55  км , 347  км ,,,,,,,,,,,
  9.,257814 .,ОП Куюк,  65  км , 337  км ,,,,,,,,,,,
 10.,257937 .,Рабак,  77  км , 325  км ,,,,,,,,,,,
 11.,257918 .,ОП Большой Гондыр,  82  км , 320  км ,,,,,,,,,,,
 12.,257922 .,ОП Кинчак,  89  км , 313  км ,,,,,,,,,,,
 13.,258003 .,Куеда, 100  км , 302  км ,,,,,,,,,,,
 14.,258018 .,ОП Бикбардинский, 111  км , 291  км ,,,,,,,,,,,
 15.,258022 .,ОП Осиновая Гора, 120  км , 282  км ,,,,,,,,,,,
 16.,258037 .,ОП Стреж, 127  км , 275  км ,,,,,,,,,,,
 17.,258107 .,Чернушка, 134  км , 268  км ,,,,,,,,,,,
 18.,258111 .,ОП Улык, 145  км , 257  км ,,,,,,,,,,,
 19.,258234 .,Трун (обп), 154  км , 248  км ,,,,,,,,,,,
 20.,258215 .,ОП Тёмное, 161  км , 241  км ,,,,,,,,,,,
 21.,258224 .,ОП Агарзя, 166  км , 236  км ,,,,,,,,,,,
 22.,258304 .,Щучье Озеро, 175  км , 227  км ,,,,,,,,,,,
 23.,258319 .,ОП Атер, 185  км , 217  км ,,,,,,,,,,,
 24.,258427 .,Бартым, 195  км , 207  км ,,,,,,,,,,,
 25.,258412 .,ОП Сарс, 206  км , 196  км ,,,,,,,,,,,
 26.,258501 .,Чад, 214  км , 188  км ,,,,,,,,,,,
 27.,258624 .,ОП Ненастье, 222  км , 180  км ,,,,,,,,,,,
 28.,258610 .,Черная Речка, 231  км , 171  км ,,,,,,,,,,,
 29.,258709 .,Пудлинговый, 241  км , 161  км ,,,,,,,,,,,
 30.,258802 .,Саранинский Завод, 249  км , 153  км ,,,,,,,,,,,
 31.,258906 .,Красноуфимск, 262  км , 140  км ,,,,,,,,,,,
 32.,258910 .,ОП Ост. пункт 1441 км, 269  км , 133  км ,,,,,,,,,,,
 33.,259006 .,Зюрзя, 273  км , 129  км ,,,,,,,,,,,
 34.,259100 .,Уфимка, 286  км , 116  км ,,,,,,,,,,,
 35.,259114 .,ОП Осыплянский, 302  км , 100  км ,,,,,,,,,,,
 36.,259129 .,ОП Ост. Пункт 1478 км, 306  км ,  96  км ,,,,,,,,,,,
 37.,259133 .,Афанасьевский, 312  км ,  90  км ,,,,,,,,,,,
 38.,259218 .,Ключевая, 323  км ,  79  км ,,,,,,,,,,,
 39.,259434 .,Кленовский (обп), 336  км ,  66  км ,,,,,,,,,,,
 40.,259420 .,ОП Контугановский, 345  км ,  57  км ,,,,,,,,,,,
 41.,259415 .,ОП Шангин, 356  км ,  46  км ,,,,,,,,,,,
 42.,259504 .,Бисертский Завод, 363  км ,  39  км ,,,,,,,,,,,
 43.,259519 .,ОП Киргишаны, 372  км ,  30  км ,,,,,,,,,,,
 44.,259523 .,ОП Чеботаево, 383  км ,  19  км ,,,,,,,,,,,
 45.,259608 .,Солдатка, 393  км ,   9  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 24-021 ""ВЛАДИМИР - ОКАТОВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Владимир,до ст. Окатово,,,,,,,,,,,
  1.,262704 .,Владимир,   0  км ,  78  км ,,,,,,,,,,,
  2.,242611 .,ОП МОСТОСТРОЙ,  10  км ,  68  км ,,,,,,,,,,,
  3.,242607 .,Улыбышево,  13  км ,  65  км ,,,,,,,,,,,
  4.,242518 .,ОП НЕВРЮЕВО,  18  км ,  60  км ,,,,,,,,,,,
  5.,242522 .,Головино,  24  км ,  54  км ,,,,,,,,,,,
  6.,242414 .,ОП КЛИМОВСКАЯ,  31  км ,  47  км ,,,,,,,,,,,
  7.,242429 .,Неклюдово,  37  км ,  41  км ,,,,,,,,,,,
  8.,242325 .,ОП ВИЖНИЦА,  43  км ,  35  км ,,,,,,,,,,,
  9.,242310 .,ОП ЯГОДНАЯ,  46  км ,  32  км ,,,,,,,,,,,
 10.,242306 .,Комиссаровка,  53  км ,  25  км ,,,,,,,,,,,
 11.,242217 .,ОП АЛЕКСАНДРОВКА,  56  км ,  22  км ,,,,,,,,,,,
 12.,242202 .,Гусь-Хрустальный,  63  км ,  15  км ,,,,,,,,,,,
 13.,242128 .,ОП НЕЧАЕВСКАЯ-ВЛАДИМИРСКАЯ,  71  км ,   7  км ,,,,,,,,,,,
 14.,242113 .,Окатово,  78  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 24-022 ""ОКАТОВО - НЕЧАЕВСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Окатово,до ст. Нечаевская,,,,,,,,,,,
  1.,242113 .,Окатово,   0  км ,   1  км ,,,,,,,,,,,
  2.,242912 .,Нечаевская,   1  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 24-023 ""ОКАТОВО - ТУМСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Окатово,до ст. Тумская,,,,,,,,,,,
  1.,242113 .,Окатово,   0  км ,  43  км ,,,,,,,,,,,
  2.,242109 .,Курлово,   5  км ,  38  км ,,,,,,,,,,,
  3.,242016 .,ОП Дубровский,  18  км ,  25  км ,,,,,,,,,,,
  4.,242005 .,Великодворье,  29  км ,  14  км ,,,,,,,,,,,
  5.,241910 .,ОП Ост. Пункт 112 км,  35  км ,   8  км ,,,,,,,,,,,
  6.,241905 .,Тумская,  43  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 24-024 ""НОВКИ I - НОВКИ II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Новки I,до ст. Новки II,,,,,,,,,,,
  1.,263001 .,Новки I,   0  км ,   5  км ,,,,,,,,,,,
  2.,262901 .,ОП Новки II,   5  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 24-025 ""КОВРОВ I - МУРОМ I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ковров I,до ст. Муром I,,,,,,,,,,,
  1.,263105 .,Ковров I,   0  км , 111  км ,,,,,,,,,,,
  2.,240902 .,Ковров-Грузовой,  11  км , 100  км ,,,,,,,,,,,
  3.,240828 .,ОП НОВИНКИ,  18  км ,  93  км ,,,,,,,,,,,
  4.,240813 .,ОП ПАВЛОВСКОЕ,  21  км ,  90  км ,,,,,,,,,,,
  5.,240809 .,Эсино,  26  км ,  85  км ,,,,,,,,,,,
  6.,240715 .,ОП Платформа 80 км,  30  км ,  81  км ,,,,,,,,,,,
  7.,240705 .,Восход,  37  км ,  74  км ,,,,,,,,,,,
  8.,240419 .,ОП УВАРОВКА,  43  км ,  68  км ,,,,,,,,,,,
  9.,240404 .,Волосатая,  51  км ,  60  км ,,,,,,,,,,,
 10.,240300 .,Селиваново,  63  км ,  48  км ,,,,,,,,,,,
 11.,240187 .,ОП Высоково,  70  км ,  41  км ,,,,,,,,,,,
 12.,240175 .,ОП МОШАЧИХА,  77  км ,  34  км ,,,,,,,,,,,
 13.,240160 .,ОП ШУЛЬГИНО,  79  км ,  32  км ,,,,,,,,,,,
 14.,240156 .,Безлесная,  83  км ,  28  км ,,,,,,,,,,,
 15.,240141 .,ОП Сусановская,  88  км ,  23  км ,,,,,,,,,,,
 16.,240137 .,ОП Бурцевская,  94  км ,  17  км ,,,,,,,,,,,
 17.,240122 .,ОП Ост. пункт 15 км,  96  км ,  15  км ,,,,,,,,,,,
 18.,240118 .,ОП Платформа 10 км, 101  км ,  10  км ,,,,,,,,,,,
 19.,240052 .,Стройдеталь, 105  км ,   6  км ,,,,,,,,,,,
 20.,240000 .,Муром I, 111  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 24-026 ""НИЖНИЙ НОВГОРОД-СОРТИРОВОЧНЫЙ - ОКСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Нижний Новгород-Сортировочный,до ст. Окская,,,,,,,,,,,
  1.,260003 .,Нижний Новгород-Сортировочный,   0  км ,  17  км ,,,,,,,,,,,
  2.,264907 .,Петряевка,   6  км ,  11  км ,,,,,,,,,,,
  3.,264957 .,ОП Нижний Новгород Стригино,   9  км ,   8  км ,,,,,,,,,,,
  4.,264911 .,ОП Сартаково,  15  км ,   2  км ,,,,,,,,,,,
  5.,264926 .,Окская,  17  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 24-027 ""ОКСКАЯ - МЫЗА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Окская,до ст. Мыза,,,,,,,,,,,
  1.,264926 .,Окская,   0  км ,  28  км ,,,,,,,,,,,
  2.,264930 .,НОВОПАВЛОВКА,   2  км ,  26  км ,,,,,,,,,,,
  3.,269402 .,Кудьма,   5  км ,  23  км ,,,,,,,,,,,
  4.,269417 .,ОП Борисовская,  10  км ,  18  км ,,,,,,,,,,,
  5.,269807 .,Ройка,  15  км ,  13  км ,,,,,,,,,,,
  6.,269436 .,ОП Платформа 341 км,  18  км ,  10  км ,,,,,,,,,,,
  7.,269440 .,ОП Большая Ельня,  20  км ,   8  км ,,,,,,,,,,,
  8.,269455 .,ОП Анкудиновка,  24  км ,   4  км ,,,,,,,,,,,
  9.,269703 .,Мыза,  28  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 24-028 ""ПОСТ 323 КМ - ПОСТ 325 КМ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Пост 323 км,до ст. НОВОПАВЛОВКА,,,,,,,,,,,
  1.,269050 .,Пост 323 км,   0  км ,   2  км ,,,,,,,,,,,
  2.,264930 .,НОВОПАВЛОВКА,   2  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 24-029 ""ОКСКАЯ - АРЗАМАС II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Окская,до ст. Арзамас II,,,,,,,,,,,
  1.,264926 .,Окская,   0  км ,  95  км ,,,,,,,,,,,
  2.,269050 .,Пост 323 км,   2  км ,  93  км ,,,,,,,,,,,
  3.,268927 .,ОП ЛИСЬИ ЯМКИ,   4  км ,  91  км ,,,,,,,,,,,
  4.,269046 .,Чаглово (рзд),   9  км ,  86  км ,,,,,,,,,,,
  5.,269031 .,КИЛЕЛЕЙ,  15  км ,  80  км ,,,,,,,,,,,
  6.,269027 .,Зименки,  21  км ,  74  км ,,,,,,,,,,,
  7.,269084 .,ОП ОСИНОВЫЙ КЛЮЧ,  23  км ,  72  км ,,,,,,,,,,,
  8.,269012 .,Разъезд 296 км,  29  км ,  66  км ,,,,,,,,,,,
  9.,269065 .,Шониха,  37  км ,  58  км ,,,,,,,,,,,
 10.,269073 .,ОП ТЕПЛО-ТРОИЦКОЕ,  42  км ,  53  км ,,,,,,,,,,,
 11.,268912 .,АРАПИХА,  45  км ,  50  км ,,,,,,,,,,,
 12.,268908 .,Суроватиха,  51  км ,  44  км ,,,,,,,,,,,
 13.,268804 .,Сечуга,  56  км ,  39  км ,,,,,,,,,,,
 14.,268715 .,Черемас (рзд),  64  км ,  31  км ,,,,,,,,,,,
 15.,268700 .,Сережа,  72  км ,  23  км ,,,,,,,,,,,
 16.,268626 .,ОП Ломовка,  79  км ,  16  км ,,,,,,,,,,,
 17.,268607 .,Пологовка,  84  км ,  11  км ,,,,,,,,,,,
 18.,268611 .,Соловейко (рзд),  89  км ,   6  км ,,,,,,,,,,,
 19.,244208 .,Арзамас II,  95  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 24-030 ""АРЗАМАС II - КРАСНЫЙ УЗЕЛ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Арзамас II,до ст. Красный Узел,,,,,,,,,,,
  1.,244208 .,Арзамас II,   0  км , 182  км ,,,,,,,,,,,
  2.,245605 .,Арзамас I,   7  км , 175  км ,,,,,,,,,,,
  3.,245709 .,Пешелань,  23  км , 159  км ,,,,,,,,,,,
  4.,245802 .,Шатки,  40  км , 142  км ,,,,,,,,,,,
  5.,245817 .,Поя,  56  км , 126  км ,,,,,,,,,,,
  6.,246307 .,Лукоянов,  69  км , 113  км ,,,,,,,,,,,
  7.,246311 .,Веселей (рзд),  78  км , 104  км ,,,,,,,,,,,
  8.,246326 .,Николай-Дар,  89  км ,  93  км ,,,,,,,,,,,
  9.,246519 .,Арзинка, 100  км ,  82  км ,,,,,,,,,,,
 10.,246608 .,Ужовка, 119  км ,  63  км ,,,,,,,,,,,
 11.,246612 .,ОП Кендя, 133  км ,  49  км ,,,,,,,,,,,
 12.,246716 .,ОП Ост. Пункт 97 км, 140  км ,  42  км ,,,,,,,,,,,
 13.,246720 .,Кемля, 144  км ,  38  км ,,,,,,,,,,,
 14.,246735 .,ОП Ост. Пункт 91 км, 146  км ,  36  км ,,,,,,,,,,,
 15.,246805 .,Оброчное, 151  км ,  31  км ,,,,,,,,,,,
 16.,246818 .,ОП Ост. Пункт 82 км, 156  км ,  26  км ,,,,,,,,,,,
 17.,246824 .,ОП Ост. Пункт 76 км, 161  км ,  21  км ,,,,,,,,,,,
 18.,246839 .,Атьма, 166  км ,  16  км ,,,,,,,,,,,
 19.,246913 .,ОП Платформа 67 км, 171  км ,  11  км ,,,,,,,,,,,
 20.,246928 .,ОП Ост. Пункт 63 км, 174  км ,   8  км ,,,,,,,,,,,
 21.,247009 .,Красный Узел, 182  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 24-031 ""КРАСНЫЙ УЗЕЛ - КАНАШ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Красный Узел,до ст. Канаш,,,,,,,,,,,
  1.,247009 .,Красный Узел,   0  км , 241  км ,,,,,,,,,,,
  2.,247013 .,ОП Сахарный Завод,   2  км , 239  км ,,,,,,,,,,,
  3.,247066 .,ОП Ромодановский,   5  км , 236  км ,,,,,,,,,,,
  4.,247028 .,ОП Кочуново,   8  км , 233  км ,,,,,,,,,,,
  5.,247032 .,Рейтарский (рзд),  11  км , 230  км ,,,,,,,,,,,
  6.,247047 .,ОП Ремезенки,  19  км , 222  км ,,,,,,,,,,,
  7.,247051 .,Огаревка (рзд),  23  км , 218  км ,,,,,,,,,,,
  8.,247102 .,Чамзинка,  37  км , 204  км ,,,,,,,,,,,
  9.,247117 .,ОП Комсомольский,  42  км , 199  км ,,,,,,,,,,,
 10.,247206 .,Нуя,  44  км , 197  км ,,,,,,,,,,,
 11.,247210 .,Мачкассы (рзд),  49  км , 192  км ,,,,,,,,,,,
 12.,247225 .,ОП Ост. пункт 118 км,  61  км , 180  км ,,,,,,,,,,,
 13.,247309 .,Атяшево,  69  км , 172  км ,,,,,,,,,,,
 14.,247314 .,ОП Ушаковка,  77  км , 164  км ,,,,,,,,,,,
 15.,247329 .,Бобоедово (рзд),  84  км , 157  км ,,,,,,,,,,,
 16.,247333 .,ОП Кечушево,  92  км , 149  км ,,,,,,,,,,,
 17.,247403 .,Ардатов, 100  км , 141  км ,,,,,,,,,,,
 18.,247507 .,Светотехника, 107  км , 134  км ,,,,,,,,,,,
 19.,247600 .,Алатырь, 127  км , 114  км ,,,,,,,,,,,
 20.,247704 .,Алтышево, 137  км , 104  км ,,,,,,,,,,,
 21.,247719 .,Разъезд 199 км, 143  км ,  98  км ,,,,,,,,,,,
 22.,247723 .,Атрат (рзд), 151  км ,  90  км ,,,,,,,,,,,
 23.,247738 .,ОП Ост. Пункт 215 км, 159  км ,  82  км ,,,,,,,,,,,
 24.,247808 .,Киря, 166  км ,  75  км ,,,,,,,,,,,
 25.,247812 .,МИРНЫЙ, 178  км ,  63  км ,,,,,,,,,,,
 26.,247901 .,Буинск, 186  км ,  55  км ,,,,,,,,,,,
 27.,247916 .,ОП ОГОНЁК, 196  км ,  45  км ,,,,,,,,,,,
 28.,248001 .,Ибреси, 201  км ,  40  км ,,,,,,,,,,,
 29.,248016 .,ТОЙСИ, 209  км ,  32  км ,,,,,,,,,,,
 30.,248020 .,АЛШИХОВО, 218  км ,  23  км ,,,,,,,,,,,
 31.,248035 .,ОП Янгличи, 227  км ,  14  км ,,,,,,,,,,,
 32.,248042 .,ЧАГАСИ, 233  км ,   8  км ,,,,,,,,,,,
 33.,248105 .,Канаш, 241  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 24-032 ""СВИЯЖСК - ЦИЛЬНА (Куйбышевской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Свияжск,до ст. Цильна,,,,,,,,,,,
  1.,249004 .,Свияжск,   0  км , 158  км ,,,,,,,,,,,
  2.,249038 .,Ходяшево (рзд),  11  км , 147  км ,,,,,,,,,,,
  3.,249057 .,ОП Бишбатман,  15  км , 143  км ,,,,,,,,,,,
  4.,249042 .,ОП Киреево,  17  км , 141  км ,,,,,,,,,,,
  5.,249108 .,Албаба,  27  км , 131  км ,,,,,,,,,,,
  6.,249127 .,ОП Утяшки,  33  км , 125  км ,,,,,,,,,,,
  7.,249112 .,Кубня (рзд),  37  км , 121  км ,,,,,,,,,,,
  8.,249131 .,ОП Шушерма,  43  км , 115  км ,,,,,,,,,,,
